country,continent,year,lifeExp,pop,gdpPercap
United States,Americas,1966,70.43,196560000,19256.78588
United States,Americas,1967,70.76,198712000,19530.36557
United States,Americas,1968,70.42,200706000,20276.3506
United States,Americas,1969,70.66,202677000,20702.82807
United States,Americas,1970,70.92,205052000,20495.85297
United States,Americas,1971,71.24,207661000,20923.74366
United States,Americas,1972,71.34,209896000,21806.03594
United States,Americas,1973,71.54,211909000,22853.17141
United States,Americas,1974,72.08,213854000,22528.17694
United States,Americas,1975,72.68,215973000,22261.43424
United States,Americas,1976,72.99,218035000,23235.06147
United States,Americas,1977,73.38,220239000,24072.63213
United States,Americas,1978,73.58,222585000,25156.36866
United States,Americas,1979,74.03,225055000,25672.01176
United States,Americas,1980,73.93,227726463,25366.02267
United States,Americas,1981,74.36,229966237,25755.07922
United States,Americas,1982,74.65,232187835,25009.55914
United States,Americas,1983,74.71,234307207,25910.13179
United States,Americas,1984,74.82,236348292,27547.10387
United States,Americas,1985,74.79,238466283,28439.71118
United States,Americas,1986,74.87,240650755,29161.68646
United States,Americas,1987,75.02,242803533,29884.35041
United States,Americas,1988,75.03,245021414,30846.86533
United States,Americas,1989,75.32,247341697,31646.40825
United States,Americas,1990,75.61,250131894,31880.95862
United States,Americas,1991,75.81,253492503,31398.40261
United States,Americas,1992,76.09,256894189,32003.93224
United States,Americas,1993,75.84,260255352,32434.29902
United States,Americas,1994,76.02,263435673,33338.14347
United States,Americas,1995,76.11,266557091,33773.3237
United States,Americas,1996,76.46,269667391,34628.08345
United States,Americas,1997,76.81,272911760,35767.43303
United States,Americas,1998,76.98,276115288,36839.82007
United States,Americas,1999,76.97,279294713,38053.7171
United States,Americas,2000,77.13,282338631,39025.86282
United States,Americas,2001,77.25,285023886,38891.10952
United States,Americas,2002,77.31,287675526,39097.09955
United States,Americas,2003,77.47,290342554,39747.3764
United States,Americas,2004,77.88,293027571,40804.33426
United States,Americas,2005,77.89,295734134,41674
United States,Americas,2007,78.242,301139947,42951.65309
Uruguay,Americas,1952,66.071,2252965,5716.766744
Uruguay,Americas,1957,67.044,2424959,6150.772969
Uruguay,Americas,1962,68.253,2598466,5603.357717
Uruguay,Americas,1967,68.468,2748579,5444.61962
Uruguay,Americas,1972,68.673,2829526,5703.408898
Uruguay,Americas,1977,69.481,2873520,6504.339663
Uruguay,Americas,1982,70.805,2953997,6920.223051
Uruguay,Americas,1987,71.918,3045153,7452.398969
Uruguay,Americas,1992,72.752,3149262,8137.004775
Uruguay,Americas,1997,74.223,3262838,9230.240708
Uruguay,Americas,2002,75.307,3363085,7727.002004
Uruguay,Americas,2007,76.384,3447496,10611.46299
Uzbekistan,FSU,1992,66.213,21614451,1682.500513
Uzbekistan,FSU,1997,66.503,23596577,1513.434589
Uzbekistan,FSU,2002,66.482,25563441,1724.295507
Uzbekistan,FSU,2007,67.166,27780059,2211.158851
Vanuatu,Oceania,1977,57,106000,2605.687985
Vanuatu,Oceania,1982,60,123745,2834.89007
Vanuatu,Oceania,1987,61.86,142207,3251.274545
Vanuatu,Oceania,1992,65.08,161399,3443.42446
Vanuatu,Oceania,1997,66.462,179428,3840.467248
Vanuatu,Oceania,2002,68.406,196178,3234.458141
Vanuatu,Oceania,2007,70.038,211971,3656.907161
Venezuela,Americas,1952,55.088,5439568,7689.799761
Venezuela,Americas,1957,57.907,6702668,9802.466526
Venezuela,Americas,1962,60.77,8143375,8422.974165
Venezuela,Americas,1967,63.479,9709552,9541.474188
Venezuela,Americas,1972,65.712,11515649,10505.25966
Venezuela,Americas,1977,67.456,13503563,13143.95095
Venezuela,Americas,1982,68.557,15620766,11152.41011
Venezuela,Americas,1987,70.19,17910182,9883.584648
Venezuela,Americas,1992,71.15,20265563,10733.92631
Venezuela,Americas,1997,72.146,22374398,10165.49518
Venezuela,Americas,2002,72.766,24287670,8605.047831
Venezuela,Americas,2007,73.747,26084662,11415.80569
Vietnam,Asia,1952,40.412,26246839,605.0664917
Vietnam,Asia,1957,42.887,28998543,676.2854478
Vietnam,Asia,1962,45.363,33796140,772.0491602
Vietnam,Asia,1967,47.838,39463910,637.1232887
Vietnam,Asia,1972,50.254,44655014,699.5016441
Vietnam,Asia,1977,55.764,50533506,713.5371196
Vietnam,Asia,1982,58.816,56142181,707.2357863
Vietnam,Asia,1987,62.82,62826491,820.7994449
Vietnam,Asia,1992,67.662,69940728,989.0231487
Vietnam,Asia,1997,70.672,76048996,1385.896769
Vietnam,Asia,2002,73.017,80908147,1764.456677
Vietnam,Asia,2007,74.249,85262356,2441.576404
West Bank and Gaza,Asia,1952,43.16,1030585,1515.592329
West Bank and Gaza,Asia,1957,45.671,1070439,1827.067742
West Bank and Gaza,Asia,1962,48.127,1133134,2198.956312
West Bank and Gaza,Asia,1967,51.631,1142636,2649.715007
West Bank and Gaza,Asia,1972,56.532,1089572,3133.409277
West Bank and Gaza,Asia,1977,60.765,1261091,3682.831494
West Bank and Gaza,Asia,1982,64.406,1425876,4336.032082
West Bank and Gaza,Asia,1987,67.046,1691210,5107.197384
West Bank and Gaza,Asia,1992,69.718,2104779,6017.654756
West Bank and Gaza,Asia,1997,71.096,2826046,7110.667619
West Bank and Gaza,Asia,2002,72.37,3389578,4515.487575
West Bank and Gaza,Asia,2007,73.422,4018332,3025.349798
"Yemen, Rep.",Asia,1952,32.548,4963829,781.7175761
"Yemen, Rep.",Asia,1957,33.97,5498090,804.8304547
"Yemen, Rep.",Asia,1962,35.18,6120081,825.6232006
"Yemen, Rep.",Asia,1967,36.984,6740785,862.4421463
"Yemen, Rep.",Asia,1972,39.848,7407075,1265.047031
"Yemen, Rep.",Asia,1977,44.175,8403990,1829.765177
"Yemen, Rep.",Asia,1982,49.113,9657618,1977.55701
"Yemen, Rep.",Asia,1987,52.922,11219340,1971.741538
"Yemen, Rep.",Asia,1992,55.599,13367997,1879.496673
"Yemen, Rep.",Asia,1997,58.02,15826497,2117.484526
"Yemen, Rep.",Asia,2002,60.308,18701257,2234.820827
"Yemen, Rep.",Asia,2007,62.698,22211743,2280.769906
Zambia,Africa,1952,42.038,2672000,1147.388831
Zambia,Africa,1957,44.077,3016000,1311.956766
Zambia,Africa,1962,46.023,3421000,1452.725766
Zambia,Africa,1967,47.768,3900000,1777.077318
Zambia,Africa,1972,50.107,4506497,1773.498265
Zambia,Africa,1977,51.386,5216550,1588.688299
Zambia,Africa,1982,51.821,6100407,1408.678565
Zambia,Africa,1987,50.821,7272406,1213.315116
Zambia,Africa,1992,46.1,8381163,1210.884633
Zambia,Africa,1997,40.238,9417789,1071.353818
Zambia,Africa,2002,39.193,10595811,1071.613938
Zambia,Africa,2007,42.384,11746035,1271.211593
Zimbabwe,Africa,1952,48.451,3080907,406.8841148
Zimbabwe,Africa,1957,50.469,3646340,518.7642681
Zimbabwe,Africa,1962,52.358,4277736,527.2721818
Zimbabwe,Africa,1967,53.995,4995432,569.7950712
Zimbabwe,Africa,1972,55.635,5861135,799.3621758
Zimbabwe,Africa,1977,57.674,6642107,685.5876821
Zimbabwe,Africa,1982,60.363,7636524,788.8550411
Zimbabwe,Africa,1987,62.351,9216418,706.1573059
Zimbabwe,Africa,1992,60.377,10704340,693.4207856
Zimbabwe,Africa,1997,46.809,11404948,792.4499603
Zimbabwe,Africa,2002,39.989,11926563,672.0386227
Zimbabwe,Africa,2007,43.487,12311143,469.7092981
