 LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate (%)
CN3604900000000,36,049,"Lewis County, NY",2016,"11,755     ","10,968     ",787     ,6.7     
CN3605100000000,36,051,"Livingston County, NY",2016,"31,218     ","29,687     ","1,531     ",4.9     
CN3605300000000,36,053,"Madison County, NY",2016,"32,770     ","31,052     ","1,718     ",5.2     
CN3605500000000,36,055,"Monroe County, NY",2016,"363,755     ","346,753     ","17,002     ",4.7     
CN3605700000000,36,057,"Montgomery County, NY",2016,"22,458     ","21,184     ","1,274     ",5.7     
CN3605900000000,36,059,"Nassau County, NY",2016,"698,999     ","671,779     ","27,220     ",3.9     
CN3606100000000,36,061,"New York County, NY",2016,"918,498     ","876,869     ","41,629     ",4.5     
CN3606300000000,36,063,"Niagara County, NY",2016,"100,789     ","94,971     ","5,818     ",5.8     
CN3606500000000,36,065,"Oneida County, NY",2016,"101,449     ","96,534     ","4,915     ",4.8     
CN3606700000000,36,067,"Onondaga County, NY",2016,"221,090     ","211,147     ","9,943     ",4.5     
CN3606900000000,36,069,"Ontario County, NY",2016,"54,880     ","52,514     ","2,366     ",4.3     
CN3607100000000,36,071,"Orange County, NY",2016,"178,440     ","170,783     ","7,657     ",4.3     
CN3607300000000,36,073,"Orleans County, NY",2016,"17,825     ","16,814     ","1,011     ",5.7     
CN3607500000000,36,075,"Oswego County, NY",2016,"53,521     ","50,092     ","3,429     ",6.4     
CN3607700000000,36,077,"Otsego County, NY",2016,"28,320     ","26,937     ","1,383     ",4.9     
CN3607900000000,36,079,"Putnam County, NY",2016,"50,438     ","48,428     ","2,010     ",4.0     
CN3608100000000,36,081,"Queens County, NY",2016,"1,166,302     ","1,113,515     ","52,787     ",4.5     
CN3608300000000,36,083,"Rensselaer County, NY",2016,"81,666     ","78,193     ","3,473     ",4.3     
CN3608500000000,36,085,"Richmond County, NY",2016,"221,061     ","209,486     ","11,575     ",5.2     
CN3608700000000,36,087,"Rockland County, NY",2016,"152,418     ","146,063     ","6,355     ",4.2     
CN3608900000000,36,089,"St. Lawrence County, NY",2016,"43,310     ","40,463     ","2,847     ",6.6     
CN3609100000000,36,091,"Saratoga County, NY",2016,"117,060     ","112,619     ","4,441     ",3.8     
CN3609300000000,36,093,"Schenectady County, NY",2016,"75,813     ","72,545     ","3,268     ",4.3     
CN3609500000000,36,095,"Schoharie County, NY",2016,"14,727     ","13,933     ",794     ,5.4     
CN3609700000000,36,097,"Schuyler County, NY",2016,"8,291     ","7,797     ",494     ,6.0     
CN3609900000000,36,099,"Seneca County, NY",2016,"15,517     ","14,782     ",735     ,4.7     
CN3610100000000,36,101,"Steuben County, NY",2016,"43,224     ","40,719     ","2,505     ",5.8     
CN3610300000000,36,103,"Suffolk County, NY",2016,"777,585     ","743,918     ","33,667     ",4.3     
CN3610500000000,36,105,"Sullivan County, NY",2016,"34,094     ","32,474     ","1,620     ",4.8     
CN3610700000000,36,107,"Tioga County, NY",2016,"23,189     ","22,005     ","1,184     ",5.1     
CN3610900000000,36,109,"Tompkins County, NY",2016,"50,358     ","48,279     ","2,079     ",4.1     
CN3611100000000,36,111,"Ulster County, NY",2016,"88,256     ","84,367     ","3,889     ",4.4     
CN3611300000000,36,113,"Warren County, NY",2016,"31,981     ","30,304     ","1,677     ",5.2     
CN3611500000000,36,115,"Washington County, NY",2016,"28,481     ","27,159     ","1,322     ",4.6     
CN3611700000000,36,117,"Wayne County, NY",2016,"44,244     ","42,055     ","2,189     ",4.9     
CN3611900000000,36,119,"Westchester County, NY",2016,"479,385     ","459,013     ","20,372     ",4.2     
CN3612100000000,36,121,"Wyoming County, NY",2016,"18,165     ","17,203     ",962     ,5.3     
CN3612300000000,36,123,"Yates County, NY",2016,"11,761     ","11,242     ",519     ,4.4     
CN3700100000000,37,001,"Alamance County, NC",2016,"78,973     ","75,236     ","3,737     ",4.7     
CN3700300000000,37,003,"Alexander County, NC",2016,"17,910     ","17,143     ",767     ,4.3     
CN3700500000000,37,005,"Alleghany County, NC",2016,"4,461     ","4,213     ",248     ,5.6     
CN3700700000000,37,007,"Anson County, NC",2016,"10,777     ","10,156     ",621     ,5.8     
CN3700900000000,37,009,"Ashe County, NC",2016,"12,559     ","11,953     ",606     ,4.8     
CN3701100000000,37,011,"Avery County, NC",2016,"7,650     ","7,264     ",386     ,5.0     
CN3701300000000,37,013,"Beaufort County, NC",2016,"20,429     ","19,267     ","1,162     ",5.7     
CN3701500000000,37,015,"Bertie County, NC",2016,"8,537     ","7,969     ",568     ,6.7     
CN3701700000000,37,017,"Bladen County, NC",2016,"14,723     ","13,703     ","1,020     ",6.9     
CN3701900000000,37,019,"Brunswick County, NC",2016,"49,758     ","46,600     ","3,158     ",6.3     
CN3702100000000,37,021,"Buncombe County, NC",2016,"134,843     ","129,660     ","5,183     ",3.8     
CN3702300000000,37,023,"Burke County, NC",2016,"40,123     ","38,173     ","1,950     ",4.9     
CN3702500000000,37,025,"Cabarrus County, NC",2016,"101,069     ","96,492     ","4,577     ",4.5     
CN3702700000000,37,027,"Caldwell County, NC",2016,"36,070     ","34,200     ","1,870     ",5.2     
CN3702900000000,37,029,"Camden County, NC",2016,"4,636     ","4,393     ",243     ,5.2     
CN3703100000000,37,031,"Carteret County, NC",2016,"31,737     ","30,100     ","1,637     ",5.2     
CN3703300000000,37,033,"Caswell County, NC",2016,"9,729     ","9,199     ",530     ,5.4     
CN3703500000000,37,035,"Catawba County, NC",2016,"76,722     ","73,082     ","3,640     ",4.7     
CN3703700000000,37,037,"Chatham County, NC",2016,"34,224     ","32,773     ","1,451     ",4.2     
CN3703900000000,37,039,"Cherokee County, NC",2016,"11,134     ","10,506     ",628     ,5.6     
CN3704100000000,37,041,"Chowan County, NC",2016,"5,648     ","5,288     ",360     ,6.4     
CN3704300000000,37,043,"Clay County, NC",2016,"4,073     ","3,855     ",218     ,5.4     
CN3704500000000,37,045,"Cleveland County, NC",2016,"46,944     ","44,372     ","2,572     ",5.5     
CN3704700000000,37,047,"Columbus County, NC",2016,"22,778     ","21,320     ","1,458     ",6.4     
CN3704900000000,37,049,"Craven County, NC",2016,"41,857     ","39,659     ","2,198     ",5.3     
CN3705100000000,37,051,"Cumberland County, NC",2016,"127,861     ","119,766     ","8,095     ",6.3     
CN3705300000000,37,053,"Currituck County, NC",2016,"12,941     ","12,273     ",668     ,5.2     
CN3705500000000,37,055,"Dare County, NC",2016,"20,069     ","18,716     ","1,353     ",6.7     
CN3705700000000,37,057,"Davidson County, NC",2016,"79,790     ","75,937     ","3,853     ",4.8     
CN3705900000000,37,059,"Davie County, NC",2016,"20,154     ","19,243     ",911     ,4.5     
CN3706100000000,37,061,"Duplin County, NC",2016,"26,718     ","25,288     ","1,430     ",5.4     
CN3706300000000,37,063,"Durham County, NC",2016,"160,846     ","153,616     ","7,230     ",4.5     
CN3706500000000,37,065,"Edgecombe County, NC",2016,"22,849     ","20,882     ","1,967     ",8.6     
CN3706700000000,37,067,"Forsyth County, NC",2016,"182,356     ","173,486     ","8,870     ",4.9     
CN3706900000000,37,069,"Franklin County, NC",2016,"29,641     ","28,115     ","1,526     ",5.1     
CN3707100000000,37,071,"Gaston County, NC",2016,"106,346     ","100,745     ","5,601     ",5.3     
CN3707300000000,37,073,"Gates County, NC",2016,"5,193     ","4,925     ",268     ,5.2     
CN3707500000000,37,075,"Graham County, NC",2016,"3,092     ","2,819     ",273     ,8.8     
CN3707700000000,37,077,"Granville County, NC",2016,"29,357     ","28,086     ","1,271     ",4.3     
CN3707900000000,37,079,"Greene County, NC",2016,"9,573     ","9,072     ",501     ,5.2     
CN3708100000000,37,081,"Guilford County, NC",2016,"258,800     ","245,306     ","13,494     ",5.2     
CN3708300000000,37,083,"Halifax County, NC",2016,"20,806     ","19,151     ","1,655     ",8.0     
CN3708500000000,37,085,"Harnett County, NC",2016,"51,533     ","48,579     ","2,954     ",5.7     
CN3708700000000,37,087,"Haywood County, NC",2016,"28,534     ","27,235     ","1,299     ",4.6     
CN3708900000000,37,089,"Henderson County, NC",2016,"52,357     ","50,135     ","2,222     ",4.2     
CN3709100000000,37,091,"Hertford County, NC",2016,"9,388     ","8,775     ",613     ,6.5     
CN3709300000000,37,093,"Hoke County, NC",2016,"19,973     ","18,671     ","1,302     ",6.5     
CN3709500000000,37,095,"Hyde County, NC",2016,"2,137     ","1,936     ",201     ,9.4     
CN3709700000000,37,097,"Iredell County, NC",2016,"84,995     ","80,955     ","4,040     ",4.8     
CN3709900000000,37,099,"Jackson County, NC",2016,"18,839     ","17,827     ","1,012     ",5.4     
CN3710100000000,37,101,"Johnston County, NC",2016,"91,112     ","86,893     ","4,219     ",4.6     
CN3710300000000,37,103,"Jones County, NC",2016,"4,603     ","4,361     ",242     ,5.3     
CN3710500000000,37,105,"Lee County, NC",2016,"26,239     ","24,698     ","1,541     ",5.9     
CN3710700000000,37,107,"Lenoir County, NC",2016,"27,855     ","26,208     ","1,647     ",5.9     
CN3710900000000,37,109,"Lincoln County, NC",2016,"41,962     ","40,011     ","1,951     ",4.6     
CN3711100000000,37,111,"McDowell County, NC",2016,"21,161     ","20,148     ","1,013     ",4.8     
CN3711300000000,37,113,"Macon County, NC",2016,"15,281     ","14,460     ",821     ,5.4     
CN3711500000000,37,115,"Madison County, NC",2016,"9,757     ","9,281     ",476     ,4.9     
CN3711700000000,37,117,"Martin County, NC",2016,"9,889     ","9,222     ",667     ,6.7     
CN3711900000000,37,119,"Mecklenburg County, NC",2016,"585,312     ","557,897     ","27,415     ",4.7     
CN3712100000000,37,121,"Mitchell County, NC",2016,"6,225     ","5,843     ",382     ,6.1     
CN3712300000000,37,123,"Montgomery County, NC",2016,"11,790     ","11,179     ",611     ,5.2     
CN3712500000000,37,125,"Moore County, NC",2016,"39,463     ","37,485     ","1,978     ",5.0     
CN3712700000000,37,127,"Nash County, NC",2016,"44,072     ","41,173     ","2,899     ",6.6     
CN3712900000000,37,129,"New Hanover County, NC",2016,"116,676     ","111,212     ","5,464     ",4.7     
CN3713100000000,37,131,"Northampton County, NC",2016,"7,925     ","7,349     ",576     ,7.3     
CN3713300000000,37,133,"Onslow County, NC",2016,"63,729     ","60,231     ","3,498     ",5.5     
CN3713500000000,37,135,"Orange County, NC",2016,"75,443     ","72,225     ","3,218     ",4.3     
CN3713700000000,37,137,"Pamlico County, NC",2016,"5,404     ","5,118     ",286     ,5.3     
CN3713900000000,37,139,"Pasquotank County, NC",2016,"17,468     ","16,366     ","1,102     ",6.3     
CN3714100000000,37,141,"Pender County, NC",2016,"26,687     ","25,278     ","1,409     ",5.3     
CN3714300000000,37,143,"Perquimans County, NC",2016,"5,165     ","4,834     ",331     ,6.4     
CN3714500000000,37,145,"Person County, NC",2016,"18,193     ","17,199     ",994     ,5.5     
CN3714700000000,37,147,"Pitt County, NC",2016,"88,381     ","83,496     ","4,885     ",5.5     
CN3714900000000,37,149,"Polk County, NC",2016,"8,881     ","8,468     ",413     ,4.7     
CN3715100000000,37,151,"Randolph County, NC",2016,"67,156     ","63,870     ","3,286     ",4.9     
CN3715300000000,37,153,"Richmond County, NC",2016,"16,883     ","15,705     ","1,178     ",7.0     
CN3715500000000,37,155,"Robeson County, NC",2016,"50,767     ","46,749     ","4,018     ",7.9     
CN3715700000000,37,157,"Rockingham County, NC",2016,"41,359     ","39,034     ","2,325     ",5.6     
CN3715900000000,37,159,"Rowan County, NC",2016,"65,327     ","61,737     ","3,590     ",5.5     
CN3716100000000,37,161,"Rutherford County, NC",2016,"24,946     ","23,278     ","1,668     ",6.7     
CN3716300000000,37,163,"Sampson County, NC",2016,"29,801     ","28,180     ","1,621     ",5.4     
CN3716500000000,37,165,"Scotland County, NC",2016,"11,693     ","10,620     ","1,073     ",9.2     
CN3716700000000,37,167,"Stanly County, NC",2016,"29,427     ","28,059     ","1,368     ",4.6     
CN3716900000000,37,169,"Stokes County, NC",2016,"22,110     ","21,054     ","1,056     ",4.8     
CN3717100000000,37,171,"Surry County, NC",2016,"33,771     ","32,153     ","1,618     ",4.8     
CN3717300000000,37,173,"Swain County, NC",2016,"7,224     ","6,785     ",439     ,6.1     
CN3717500000000,37,175,"Transylvania County, NC",2016,"14,009     ","13,327     ",682     ,4.9     
CN3717700000000,37,177,"Tyrrell County, NC",2016,"1,519     ","1,391     ",128     ,8.4     
CN3717900000000,37,179,"Union County, NC",2016,"116,393     ","111,340     ","5,053     ",4.3     
CN3718100000000,37,181,"Vance County, NC",2016,"18,079     ","16,779     ","1,300     ",7.2     
CN3718300000000,37,183,"Wake County, NC",2016,"558,950     ","535,269     ","23,681     ",4.2     
CN3718500000000,37,185,"Warren County, NC",2016,"7,240     ","6,713     ",527     ,7.3     
CN3718700000000,37,187,"Washington County, NC",2016,"4,921     ","4,556     ",365     ,7.4     
CN3718900000000,37,189,"Watauga County, NC",2016,"27,991     ","26,745     ","1,246     ",4.5     
CN3719100000000,37,191,"Wayne County, NC",2016,"53,697     ","50,569     ","3,128     ",5.8     
CN3719300000000,37,193,"Wilkes County, NC",2016,"30,285     ","28,833     ","1,452     ",4.8     
CN3719500000000,37,195,"Wilson County, NC",2016,"36,717     ","33,743     ","2,974     ",8.1     
CN3719700000000,37,197,"Yadkin County, NC",2016,"17,727     ","16,950     ",777     ,4.4     
CN3719900000000,37,199,"Yancey County, NC",2016,"7,535     ","7,146     ",389     ,5.2     
CN3800100000000,38,001,"Adams County, ND",2016,"1,140     ","1,109     ",31     ,2.7     
CN3800300000000,38,003,"Barnes County, ND",2016,"5,626     ","5,440     ",186     ,3.3     
CN3800500000000,38,005,"Benson County, ND",2016,"2,447     ","2,346     ",101     ,4.1     
CN3800700000000,38,007,"Billings County, ND",2016,443     ,429     ,14     ,3.2     
CN3800900000000,38,009,"Bottineau County, ND",2016,"3,248     ","3,093     ",155     ,4.8     
CN3801100000000,38,011,"Bowman County, ND",2016,"1,839     ","1,798     ",41     ,2.2     
CN3801300000000,38,013,"Burke County, ND",2016,"1,131     ","1,076     ",55     ,4.9     
CN3801500000000,38,015,"Burleigh County, ND",2016,"50,923     ","49,587     ","1,336     ",2.6     
CN3801700000000,38,017,"Cass County, ND",2016,"100,569     ","98,286     ","2,283     ",2.3     
CN3801900000000,38,019,"Cavalier County, ND",2016,"2,110     ","2,052     ",58     ,2.7     
CN3802100000000,38,021,"Dickey County, ND",2016,"2,546     ","2,496     ",50     ,2.0     
CN3802300000000,38,023,"Divide County, ND",2016,"1,710     ","1,664     ",46     ,2.7     
CN3802500000000,38,025,"Dunn County, ND",2016,"3,426     ","3,319     ",107     ,3.1     
CN3802700000000,38,027,"Eddy County, ND",2016,"1,271     ","1,214     ",57     ,4.5     
CN3802900000000,38,029,"Emmons County, ND",2016,"1,580     ","1,509     ",71     ,4.5     
CN3803100000000,38,031,"Foster County, ND",2016,"1,691     ","1,639     ",52     ,3.1     
CN3803300000000,38,033,"Golden Valley County, ND",2016,971     ,944     ,27     ,2.8     
CN3803500000000,38,035,"Grand Forks County, ND",2016,"39,673     ","38,731     ",942     ,2.4     
CN3803700000000,38,037,"Grant County, ND",2016,"1,289     ","1,248     ",41     ,3.2     
CN3803900000000,38,039,"Griggs County, ND",2016,"1,146     ","1,112     ",34     ,3.0     
CN3804100000000,38,041,"Hettinger County, ND",2016,"1,551     ","1,503     ",48     ,3.1     
CN3804300000000,38,043,"Kidder County, ND",2016,"1,380     ","1,326     ",54     ,3.9     
CN3804500000000,38,045,"LaMoure County, ND",2016,"2,308     ","2,251     ",57     ,2.5     
CN3804700000000,38,047,"Logan County, ND",2016,958     ,924     ,34     ,3.5     
CN3804900000000,38,049,"McHenry County, ND",2016,"3,353     ","3,183     ",170     ,5.1     
CN3805100000000,38,051,"McIntosh County, ND",2016,"1,253     ","1,213     ",40     ,3.2     
CN3805300000000,38,053,"McKenzie County, ND",2016,"8,092     ","7,781     ",311     ,3.8     
CN3805500000000,38,055,"McLean County, ND",2016,"5,044     ","4,862     ",182     ,3.6     
CN3805700000000,38,057,"Mercer County, ND",2016,"4,632     ","4,420     ",212     ,4.6     
CN3805900000000,38,059,"Morton County, ND",2016,"16,873     ","16,314     ",559     ,3.3     
CN3806100000000,38,061,"Mountrail County, ND",2016,"7,203     ","6,983     ",220     ,3.1     
CN3806300000000,38,063,"Nelson County, ND",2016,"1,537     ","1,483     ",54     ,3.5     
CN3806500000000,38,065,"Oliver County, ND",2016,903     ,854     ,49     ,5.4     
CN3806700000000,38,067,"Pembina County, ND",2016,"3,697     ","3,509     ",188     ,5.1     
CN3806900000000,38,069,"Pierce County, ND",2016,"1,898     ","1,821     ",77     ,4.1     
CN3807100000000,38,071,"Ramsey County, ND",2016,"6,277     ","6,097     ",180     ,2.9     
CN3807300000000,38,073,"Ransom County, ND",2016,"2,830     ","2,764     ",66     ,2.3     
