"","name","province","region","English","French","both","either","neither","total","engperc","frenperc"
"2923","Broadview","pr47","Prairies",540,10,10,540,0,540,100,1.85185185185185
"2924","Willowdale No. 153","pr47","Prairies",300,5,5,300,0,300,100,1.66666666666667
"2925","Whitewood","pr47","Prairies",925,45,45,925,0,925,100,4.86486486486486
"2926","Rocanville No. 151","pr47","Prairies",530,25,25,530,0,530,100,4.71698113207547
"2927","Rocanville","pr47","Prairies",850,35,35,850,5,855,99.4152046783626,4.09356725146199
"2928","Spy Hill No. 152","pr47","Prairies",370,15,15,370,0,370,100,4.05405405405405
"2929","Tantallon","pr47","Prairies",105,0,0,105,0,105,100,0
"2930","Spy Hill","pr47","Prairies",205,10,10,205,0,205,100,4.8780487804878
"2931","Gerald","pr47","Prairies",115,0,0,115,0,115,100,0
"2932","Langenburg No. 181","pr47","Prairies",570,10,10,570,5,575,99.1304347826087,1.73913043478261
"2933","Langenburg","pr47","Prairies",1095,25,25,1095,0,1095,100,2.28310502283105
"2934","Yarbo","pr47","Prairies",50,0,0,50,0,50,100,0
"2935","Fertile Belt No. 183","pr47","Prairies",815,20,20,815,0,815,100,2.45398773006135
"2936","Esterhazy","pr47","Prairies",2410,65,65,2410,5,2415,99.7929606625259,2.69151138716356
"2937","Bird's Point","pr47","Prairies",100,0,0,100,0,100,100,0
"2938","Stockholm","pr47","Prairies",335,5,5,335,0,335,100,1.49253731343284
"2939","Grayson No. 184","pr47","Prairies",495,15,15,495,0,495,100,3.03030303030303
"2940","Dubuc","pr47","Prairies",65,0,0,65,0,65,100,0
"2941","Grayson","pr47","Prairies",175,5,5,175,0,175,100,2.85714285714286
"2942","Killaly","pr47","Prairies",70,0,0,70,0,70,100,0
"2943","McLeod No. 185","pr47","Prairies",445,5,5,445,0,445,100,1.12359550561798
"2944","Neudorf","pr47","Prairies",270,0,0,270,0,270,100,0
"2945","Lemberg","pr47","Prairies",270,5,5,270,5,275,98.1818181818182,1.81818181818182
"2946","Stanley No. 215","pr47","Prairies",520,15,15,520,0,520,100,2.88461538461538
"2947","Goodeve","pr47","Prairies",45,0,0,45,0,45,100,0
"2948","Fenwood","pr47","Prairies",40,0,0,40,0,40,100,0
"2949","Cana No. 214","pr47","Prairies",860,25,25,860,0,860,100,2.90697674418605
"2950","Melville","pr47","Prairies",4360,120,120,4360,5,4365,99.8854524627721,2.74914089347079
"2951","Saltcoats No. 213","pr47","Prairies",670,15,15,670,0,670,100,2.23880597014925
"2952","Saltcoats","pr47","Prairies",445,10,10,445,0,445,100,2.24719101123596
"2953","Bredenbury","pr47","Prairies",360,0,0,360,5,365,98.6301369863014,0
"2954","Churchbridge No. 211","pr47","Prairies",675,10,10,675,0,675,100,1.48148148148148
"2955","Churchbridge","pr47","Prairies",745,25,25,745,0,745,100,3.35570469798658
"2956","MacNutt","pr47","Prairies",70,5,5,70,0,70,100,7.14285714285714
"2957","Cowessess 73","pr47","Prairies",670,0,0,670,0,670,100,0
"2958","Kahkewistahaw 72","pr47","Prairies",525,5,5,525,0,525,100,0.952380952380952
"2959","Shesheep 74A","pr47","Prairies",130,0,0,130,0,130,100,0
"2960","Montmartre No. 126","pr47","Prairies",485,10,10,485,0,485,100,2.06185567010309
"2961","Montmartre","pr47","Prairies",475,45,45,475,0,475,100,9.47368421052632
"2962","Kendal","pr47","Prairies",80,5,5,80,0,80,100,6.25
"2963","Francis No. 127","pr47","Prairies",675,10,10,675,0,675,100,1.48148148148148
"2964","Odessa","pr47","Prairies",240,5,5,240,0,240,100,2.08333333333333
"2965","Vibank","pr47","Prairies",375,10,10,375,0,375,100,2.66666666666667
"2966","Sedley","pr47","Prairies",335,25,25,335,0,335,100,7.46268656716418
"2967","Francis","pr47","Prairies",180,5,5,180,0,180,100,2.77777777777778
"2968","Lajord No. 128","pr47","Prairies",985,25,25,985,10,995,98.9949748743718,2.51256281407035
"2969","Bratt's Lake No. 129","pr47","Prairies",350,10,10,350,0,350,100,2.85714285714286
"2970","Wilcox","pr47","Prairies",335,15,15,335,0,335,100,4.47761194029851
"2971","Redburn No. 130","pr47","Prairies",245,5,5,245,0,245,100,2.04081632653061
"2972","Rouleau","pr47","Prairies",455,10,10,455,0,455,100,2.1978021978022
"2973","Briercrest","pr47","Prairies",110,0,0,110,0,110,100,0
"2974","Drinkwater","pr47","Prairies",65,0,0,65,0,65,100,0
"2975","Pense No. 160","pr47","Prairies",475,10,10,475,0,475,100,2.10526315789474
"2976","Belle Plaine","pr47","Prairies",65,0,0,65,0,65,100,0
"2977","Pense","pr47","Prairies",530,5,5,530,0,530,100,0.943396226415094
"2978","Sherwood No. 159","pr47","Prairies",765,40,40,765,0,765,100,5.22875816993464
"2979","Regina","pr47","Prairies",189280,11285,11145,189420,1445,190865,99.1695701150027,5.91255599507505
"2980","Grand Coulee","pr47","Prairies",570,30,30,570,0,570,100,5.26315789473684
"2981","Edenwold No. 158","pr47","Prairies",4130,135,135,4130,5,4135,99.8790810157195,3.26481257557437
"2982","White City","pr47","Prairies",1890,70,70,1890,5,1895,99.7361477572559,3.69393139841689
"2983","Pilot Butte","pr47","Prairies",1840,50,50,1840,0,1840,100,2.71739130434783
"2984","Balgonie","pr47","Prairies",1625,30,30,1625,0,1625,100,1.84615384615385
"2985","Edenwold","pr47","Prairies",240,5,5,240,0,240,100,2.08333333333333
"2986","South Qu'Appelle No. 157","pr47","Prairies",1260,35,35,1260,0,1260,100,2.77777777777778
"2987","Qu'Appelle","pr47","Prairies",670,20,20,670,0,670,100,2.98507462686567
"2988","McLean","pr47","Prairies",305,15,15,305,0,305,100,4.91803278688525
"2989","Indian Head No. 156","pr47","Prairies",380,10,10,380,0,380,100,2.63157894736842
"2990","Indian Head","pr47","Prairies",1760,60,60,1760,5,1765,99.7167138810198,3.39943342776204
"2991","Sintaluta","pr47","Prairies",120,0,0,120,0,120,100,0
"2992","Abernethy No. 186","pr47","Prairies",390,10,10,390,0,390,100,2.56410256410256
"2993","Fort San","pr47","Prairies",190,5,5,190,0,190,100,2.63157894736842
"2994","Abernethy","pr47","Prairies",195,0,0,195,0,195,100,0
"2995","Balcarres","pr47","Prairies",570,10,10,570,5,575,99.1304347826087,1.73913043478261
"2996","North Qu'Appelle No. 187","pr47","Prairies",730,25,25,730,0,730,100,3.42465753424658
"2997","Lebret","pr47","Prairies",215,5,5,215,0,215,100,2.32558139534884
"2998","Fort Qu'Appelle","pr47","Prairies",1970,45,45,1970,0,1970,100,2.28426395939086
"2999","B-Say-Tah","pr47","Prairies",185,0,0,185,0,185,100,0
"3000","Lumsden No. 189","pr47","Prairies",1735,85,85,1735,0,1735,100,4.89913544668588
"3001","Disley","pr47","Prairies",115,5,5,115,0,115,100,4.34782608695652
"3002","Buena Vista","pr47","Prairies",525,15,15,525,0,525,100,2.85714285714286
"3003","Lumsden","pr47","Prairies",1600,60,60,1600,0,1600,100,3.75
"3004","Regina Beach","pr47","Prairies",1085,35,35,1085,0,1085,100,3.2258064516129
"3005","Dufferin No. 190","pr47","Prairies",515,10,10,515,0,515,100,1.94174757281553
"3006","Bethune","pr47","Prairies",395,0,0,395,0,395,100,0
"3007","Findlater","pr47","Prairies",50,0,0,50,0,50,100,0
"3008","Sarnia No. 221","pr47","Prairies",270,5,5,270,0,270,100,1.85185185185185
"3009","Chamberlain","pr47","Prairies",95,5,5,95,0,95,100,5.26315789473684
"3010","Alice Beach","pr47","Prairies",45,0,0,45,0,45,100,0
"3011","Holdfast","pr47","Prairies",165,5,5,165,0,165,100,3.03030303030303
"3012","Dilke","pr47","Prairies",80,5,5,80,0,80,100,6.25
"3013","Longlaketon No. 219","pr47","Prairies",955,25,25,955,0,955,100,2.61780104712042
"3014","McKillop No. 220","pr47","Prairies",575,15,15,575,0,575,100,2.60869565217391
"3015","Saskatchewan Beach","pr47","Prairies",210,5,5,210,5,215,97.6744186046512,2.32558139534884
"3016","Bulyea","pr47","Prairies",105,5,5,105,0,105,100,4.76190476190476
"3017","Strasbourg","pr47","Prairies",710,10,10,710,0,710,100,1.40845070422535
"3018","Kannata Valley","pr47","Prairies",100,5,5,100,0,100,100,5
"3019","Silton","pr47","Prairies",95,0,0,95,0,95,100,0
"3020","Craven","pr47","Prairies",235,5,5,235,0,235,100,2.12765957446809
"3021","Earl Grey","pr47","Prairies",230,5,5,230,0,230,100,2.17391304347826
"3022","Glen Harbour","pr47","Prairies",65,0,0,65,0,65,100,0
"3023","North Grove RV","pr47","Prairies",50,0,0,50,0,50,100,0
"3024","Island View","pr47","Prairies",65,5,5,65,0,65,100,7.69230769230769
"3025","Cupar No. 218","pr47","Prairies",550,5,5,550,0,550,100,0.909090909090909
"3026","Southey","pr47","Prairies",775,10,10,775,5,780,99.3589743589744,1.28205128205128
"3027","Markinch","pr47","Prairies",70,0,0,70,0,70,100,0
"3028","Cupar","pr47","Prairies",525,0,0,525,0,525,100,0
"3029","Lipton No. 217","pr47","Prairies",420,0,0,420,0,420,100,0
"3030","Dysart","pr47","Prairies",215,0,0,215,0,215,100,0
"3031","Lipton","pr47","Prairies",370,0,0,370,0,370,100,0
"3032","Tullymet No. 216","pr47","Prairies",220,5,5,220,0,220,100,2.27272727272727
"3033","Piapot 75","pr47","Prairies",465,0,0,465,0,465,100,0
"3034","Little Black Bear 84","pr47","Prairies",160,5,5,160,0,160,100,3.125
"3035","Okanese 82","pr47","Prairies",230,5,5,230,0,230,100,2.17391304347826
"3036","Peepeekisis 81","pr47","Prairies",495,0,0,495,0,495,100,0
"3037","Star Blanket 83","pr47","Prairies",200,0,0,200,5,205,97.5609756097561,0
"3038","Wa-Pii Moos-Toosis (White Calf) 83A","pr47","Prairies",95,0,0,95,0,95,100,0
"3039","Baildon No. 131","pr47","Prairies",575,15,15,575,15,590,97.4576271186441,2.54237288135593
"3040","Hillsborough No. 132","pr47","Prairies",115,0,0,115,0,115,100,0
"3041","Rodgers No. 133","pr47","Prairies",100,10,10,100,0,100,100,10
"3042","Shamrock No. 134","pr47","Prairies",230,15,15,230,0,230,100,6.52173913043478
"3043","Hodgeville","pr47","Prairies",175,5,5,175,5,180,97.2222222222222,2.77777777777778
"3044","Coulee No. 136","pr47","Prairies",570,20,20,570,10,580,98.2758620689655,3.44827586206897
"3045","Beaver Flat","pr47","Prairies",45,5,5,45,0,45,100,11.1111111111111
"3046","Excelsior No. 166","pr47","Prairies",955,20,20,955,0,955,100,2.09424083769634
"3047","Waldeck","pr47","Prairies",295,5,5,295,0,295,100,1.69491525423729
"3048","Rush Lake","pr47","Prairies",65,5,5,65,0,65,100,7.69230769230769
"3049","Morse No. 165","pr47","Prairies",395,0,0,395,0,395,100,0
"3050","Herbert","pr47","Prairies",635,10,10,635,0,635,100,1.5748031496063
"3051","Morse","pr47","Prairies",240,10,10,240,0,240,100,4.16666666666667
"3052","Chaplin No. 164","pr47","Prairies",145,0,0,145,0,145,100,0
"3053","Chaplin","pr47","Prairies",220,5,5,220,0,220,100,2.27272727272727
"3054","Wheatlands No. 163","pr47","Prairies",150,5,5,150,0,150,100,3.33333333333333
"3055","Mortlach","pr47","Prairies",285,5,5,285,0,285,100,1.75438596491228
"3056","Caron No. 162","pr47","Prairies",520,15,15,520,0,520,100,2.88461538461538
"3057","Caronport","pr47","Prairies",1065,50,50,1065,0,1065,100,4.69483568075117
"3058","Moose Jaw No. 161","pr47","Prairies",1140,160,155,1145,0,1145,99.5633187772926,13.9737991266376
"3059","Moose Jaw","pr47","Prairies",32360,1775,1765,32370,90,32460,99.6919285274184,5.46826863832409
"3060","Marquis No. 191","pr47","Prairies",250,5,5,250,0,250,100,2
"3061","Tuxford","pr47","Prairies",90,0,0,90,0,90,100,0
"3062","Marquis","pr47","Prairies",90,0,0,90,0,90,100,0
"3063","Sun Valley RV","pr47","Prairies",45,0,0,45,0,45,100,0
"3064","Eyebrow No. 193","pr47","Prairies",230,5,5,230,0,230,100,2.17391304347826
"3065","Brownlee","pr47","Prairies",55,5,5,55,0,55,100,9.09090909090909
"3066","Eyebrow","pr47","Prairies",140,0,0,140,0,140,100,0
"3067","South Lake RV","pr47","Prairies",45,0,0,45,0,45,100,0
"3068","Enfield No. 194","pr47","Prairies",270,5,5,270,0,270,100,1.85185185185185
"3069","Central Butte","pr47","Prairies",325,5,5,325,0,325,100,1.53846153846154
"3070","Canaan No. 225","pr47","Prairies",150,0,0,150,0,150,100,0
"3071","Lucky Lake","pr47","Prairies",270,0,0,270,0,270,100,0
"3072","Beechy","pr47","Prairies",240,0,0,240,0,240,100,0
"3073","Victory No. 226","pr47","Prairies",420,0,0,420,20,440,95.4545454545455,0
"3074","King George No. 256","pr47","Prairies",220,5,5,220,0,220,100,2.27272727272727
"3075","Coteau No. 255","pr47","Prairies",425,10,10,425,0,425,100,2.35294117647059
"3076","Coteau Beach RV","pr47","Prairies",45,5,5,45,0,45,100,11.1111111111111
"3077","Maple Bush No. 224","pr47","Prairies",165,0,0,165,0,165,100,0
"3078","Riverhurst","pr47","Prairies",110,5,5,110,5,115,95.6521739130435,4.34782608695652
"3079","Mistusinne","pr47","Prairies",70,5,5,70,0,70,100,7.14285714285714
"3080","Huron No. 223","pr47","Prairies",190,0,0,190,0,190,100,0
"3081","Tugaske","pr47","Prairies",90,0,0,90,0,90,100,0
"3082","Craik No. 222","pr47","Prairies",295,5,5,295,0,295,100,1.69491525423729
"3083","Craik","pr47","Prairies",435,10,10,435,0,435,100,2.29885057471264
"3084","Swift Current No. 137","pr47","Prairies",2030,65,65,2030,0,2030,100,3.20197044334975
"3085","Swift Current","pr47","Prairies",15255,660,660,15255,30,15285,99.8037291462218,4.31795878312071
"3086","Webb No. 138","pr47","Prairies",520,0,0,520,10,530,98.1132075471698,0
"3087","Webb","pr47","Prairies",60,0,0,60,0,60,100,0
"3088","Gull Lake No. 139","pr47","Prairies",200,0,0,200,0,200,100,0
"3089","Gull Lake","pr47","Prairies",955,20,20,955,0,955,100,2.09424083769634
"3090","Tompkins","pr47","Prairies",165,5,5,165,0,165,100,3.03030303030303
"3091","Big Stick No. 141","pr47","Prairies",145,5,5,145,0,145,100,3.44827586206897
"3092","Enterprise No. 142","pr47","Prairies",140,5,5,140,0,140,100,3.57142857142857
"3093","Richmound","pr47","Prairies",155,5,5,155,0,155,100,3.2258064516129
"3094","Fox Valley No. 171","pr47","Prairies",330,0,0,330,15,345,95.6521739130435,0
"3095","Fox Valley","pr47","Prairies",260,5,5,260,0,260,100,1.92307692307692
"3096","Pittville No. 169","pr47","Prairies",205,5,5,205,0,205,100,2.4390243902439
"3097","Hazlet","pr47","Prairies",100,5,5,100,0,100,100,5
"3098","Riverside No. 168","pr47","Prairies",495,10,10,495,0,495,100,2.02020202020202
"3099","Cabri","pr47","Prairies",380,5,5,380,0,380,100,1.31578947368421
"3100","Pennant","pr47","Prairies",120,5,5,120,0,120,100,4.16666666666667
"3101","Success","pr47","Prairies",40,0,0,40,0,40,100,0
"3102","Saskatchewan Landing No. 167","pr47","Prairies",460,10,10,460,0,460,100,2.17391304347826
"3103","Stewart Valley","pr47","Prairies",75,0,0,75,0,75,100,0
"3104","Lacadena No. 228","pr47","Prairies",570,10,10,570,0,570,100,1.75438596491228
"3105","Kyle","pr47","Prairies",415,10,10,415,0,415,100,2.40963855421687
"3106","Miry Creek No. 229","pr47","Prairies",370,0,0,370,0,370,100,0
"3107","Abbey","pr47","Prairies",115,5,5,115,0,115,100,4.34782608695652
"3108","Lancer","pr47","Prairies",60,0,0,60,0,60,100,0
"3109","Clinworth No. 230","pr47","Prairies",210,0,0,210,0,210,100,0
"3110","Sceptre","pr47","Prairies",95,5,5,95,0,95,100,5.26315789473684
"3111","Happyland No. 231","pr47","Prairies",280,0,0,280,5,285,98.2456140350877,0
"3112","Prelate","pr47","Prairies",125,5,5,125,0,125,100,4
"3113","Leader","pr47","Prairies",785,25,25,785,10,795,98.7421383647799,3.14465408805031
"3114","Deer Forks No. 232","pr47","Prairies",225,5,5,225,5,230,97.8260869565217,2.17391304347826
"3115","Burstall","pr47","Prairies",300,5,5,300,0,300,100,1.66666666666667
"3116","Chesterfield No. 261","pr47","Prairies",475,0,0,475,0,475,100,0
"3117","Eatonia","pr47","Prairies",490,15,15,490,0,490,100,3.06122448979592
"3118","Newcombe No. 260","pr47","Prairies",395,5,5,395,0,395,100,1.26582278481013
"3119","Snipe Lake No. 259","pr47","Prairies",445,0,0,445,0,445,100,0
"3120","Eston","pr47","Prairies",1005,20,20,1005,0,1005,100,1.99004975124378
"3121","Monet No. 257","pr47","Prairies",495,5,5,495,0,495,100,1.01010101010101
"3122","Elrose","pr47","Prairies",445,10,10,445,0,445,100,2.24719101123596
"3123","Calder No. 241","pr47","Prairies",325,10,10,325,0,325,100,3.07692307692308
"3124","Calder","pr47","Prairies",95,0,0,95,0,95,100,0
"3125","Wallace No. 243","pr47","Prairies",880,15,15,880,0,880,100,1.70454545454545
"3126","Rhein","pr47","Prairies",160,5,5,160,0,160,100,3.125
"3127","Orkney No. 244","pr47","Prairies",1850,40,40,1850,0,1850,100,2.16216216216216
"3128","Yorkton","pr47","Prairies",15265,395,390,15270,35,15305,99.7386475008167,2.58085592943483
"3129","Ebenezer","pr47","Prairies",175,0,0,175,0,175,100,0
"3130","Springside","pr47","Prairies",530,15,15,530,0,530,100,2.83018867924528
"3131","Garry No. 245","pr47","Prairies",410,5,5,410,5,415,98.7951807228916,1.20481927710843
"3132","Insinger No. 275","pr47","Prairies",330,5,5,330,0,330,100,1.51515151515152
"3133","Sheho","pr47","Prairies",125,0,0,125,5,130,96.1538461538462,0
"3134","Theodore","pr47","Prairies",325,5,5,325,0,325,100,1.53846153846154
"3135","Good Lake No. 274","pr47","Prairies",685,10,10,685,0,685,100,1.45985401459854
"3136","Canora","pr47","Prairies",2130,40,40,2130,15,2145,99.3006993006993,1.86480186480186
"3137","Sliding Hills No. 273","pr47","Prairies",515,5,5,515,0,515,100,0.970873786407767
"3138","Cote No. 271","pr47","Prairies",580,5,5,580,0,580,100,0.862068965517241
"3139","Togo","pr47","Prairies",85,0,0,85,0,85,100,0
"3140","Kamsack","pr47","Prairies",1705,25,25,1705,10,1715,99.4169096209913,1.45772594752187
"3141","St. Philips No. 301","pr47","Prairies",235,5,5,235,0,235,100,2.12765957446809
"3142","Pelly","pr47","Prairies",280,0,0,280,0,280,100,0
"3143","Keys No. 303","pr47","Prairies",415,5,5,415,0,415,100,1.20481927710843
"3144","Buchanan No. 304","pr47","Prairies",405,0,0,405,0,405,100,0
"3145","Buchanan","pr47","Prairies",225,5,5,225,0,225,100,2.22222222222222
"3146","Invermay No. 305","pr47","Prairies",335,5,5,335,0,335,100,1.49253731343284
"3147","Rama","pr47","Prairies",70,0,0,70,0,70,100,0
"3148","Invermay","pr47","Prairies",220,0,0,220,5,225,97.7777777777778,0
"3149","Hazel Dell No. 335","pr47","Prairies",510,5,5,510,0,510,100,0.980392156862745
"3150","Lintlaw","pr47","Prairies",160,5,5,160,0,160,100,3.125
"3151","Preeceville No. 334","pr47","Prairies",860,15,10,865,0,865,99.4219653179191,1.73410404624277
"3152","Preeceville","pr47","Prairies",1010,10,10,1010,5,1015,99.5073891625616,0.985221674876847
"3153","Endeavour","pr47","Prairies",90,0,0,90,0,90,100,0
"3154","Sturgis","pr47","Prairies",615,10,10,615,0,615,100,1.6260162601626
"3155","Clayton No. 333","pr47","Prairies",665,0,0,665,0,665,100,0
"3156","Stenen","pr47","Prairies",85,5,5,85,0,85,100,5.88235294117647
"3157","Hyas","pr47","Prairies",120,5,5,120,0,120,100,4.16666666666667
"3158","Norquay","pr47","Prairies",405,0,0,405,0,405,100,0
"3159","Livingston No. 331","pr47","Prairies",310,5,5,310,0,310,100,1.61290322580645
"3160","Arran","pr47","Prairies",35,0,0,35,0,35,100,0
"3161","Cote 64","pr47","Prairies",755,0,0,755,0,755,100,0
"3162","The Key 65","pr47","Prairies",130,0,0,130,0,130,100,0
"3163","Hubbard","pr47","Prairies",45,5,5,45,0,45,100,11.1111111111111
"3164","Ituna Bon Accord No. 246","pr47","Prairies",420,0,0,420,0,420,100,0
"3165","Ituna","pr47","Prairies",660,10,10,660,5,665,99.2481203007519,1.50375939849624
"3166","Kellross No. 247","pr47","Prairies",360,0,0,360,0,360,100,0
"3167","Kelliher","pr47","Prairies",215,0,0,215,0,215,100,0
"3168","Lestock","pr47","Prairies",115,0,0,115,0,115,100,0
"3169","Touchwood No. 248","pr47","Prairies",265,0,0,265,0,265,100,0
"3170","Semans","pr47","Prairies",205,5,5,205,0,205,100,2.4390243902439
"3171","Mount Hope No. 279","pr47","Prairies",565,5,5,565,0,565,100,0.884955752212389
"3172","Raymore","pr47","Prairies",540,5,5,540,0,540,100,0.925925925925926
"3173","Quinton","pr47","Prairies",110,0,0,110,0,110,100,0
"3174","Punnichy","pr47","Prairies",245,5,5,245,0,245,100,2.04081632653061
"3175","Emerald No. 277","pr47","Prairies",440,0,0,440,0,440,100,0
