"City, State",Classification,Definition,DRG,Hospital Referral Region Description,Provider City,Provider Id,Provider Name,Provider State,Provider Street Address,Provider Zip Code,Average Covered Charges ,Average Total Payments ,Number of Records,Reimbursement Rate,Total Discharges ,Total Payment
"CHARLESTON, SC",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,SC - Charleston,CHARLESTON,420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,SC,2095 HENRY TECKLENBURG DRIVE,29414,32231.00,7825.00,1,0.242761026,14,"109,543"
"MYRTLE BEACH, SC",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,SC - Charleston,MYRTLE BEACH,420085,GRAND STRAND REG MED CENTER,SC,809 82ND PARKWAY BOX 7500,29577,24084.00,6931.00,1,0.287801759,25,"173,284"
"CHARLESTON, SC",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,SC - Charleston,CHARLESTON,420079,TRIDENT MEDICAL CENTER,SC,9330 MEDICAL PLAZA DR,29406,39496.00,7604.00,1,0.192532569,26,"197,709.00"
"CHARLESTON, SC",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,SC - Charleston,CHARLESTON,420087,ROPER HOSPITAL,SC,316 CALHOUN ST,29401,35609.00,7201.00,1,0.20223667,35,"252,051.00"
"CHARLESTON, SC",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,SC - Charleston,CHARLESTON,420004,MUSC MEDICAL CENTER,SC,169 ASHLEY AVE,29425,25509.00,12959.00,1,0.508029784,51,"660,931.00"
"GREENWOOD, SC",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,SC - Columbia,GREENWOOD,420071,SELF REGIONAL HEALTHCARE,SC,1325 SPRING STREET,29646,29867.00,10388.00,1,0.347810868,11,"114,267.00"
"COLUMBIA, SC",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,SC - Columbia,COLUMBIA,420026,SISTERS OF CHARITY PROVIDENCE HOSPITALS,SC,2435 FOREST DR,29204,17953.00,7248.00,1,0.403735135,14,"101,476.00"
"WEST COLUMBIA, SC",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,SC - Columbia,WEST COLUMBIA,420073,LEXINGTON MEDICAL CENTER,SC,2720 SUNSET BLVD,29169,34629.00,7029.00,1,0.202980825,17,"119,494.00"
"COLUMBIA, SC",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,SC - Columbia,COLUMBIA,420086,PALMETTO HEALTH BAPTIST,SC,TAYLOR AT MARION,29220,54553.00,16441.00,1,0.301380409,19,"312,382.00"
"SUMTER, SC",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,SC - Columbia,SUMTER,420070,TUOMEY HEALTHCARE SYSTEM,SC,129 N WASHINGTON ST,29150,16197.00,7693.00,1,0.474957421,29,"223,097"
"ORANGEBURG, SC",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,SC - Columbia,ORANGEBURG,420068,TRMC OF ORANGEBURG & CALHOUN,SC,3000 ST MATTHEWS RD BOX 1806,29115,24275.00,8619.00,1,0.355054961,30,"258,567"
"COLUMBIA, SC",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,SC - Columbia,COLUMBIA,420018,PALMETTO HEALTH RICHLAND,SC,5 RICHLAND MEDICAL PARK,29203,43689.00,10590.00,1,0.242405996,36,"381,253.00"
"FLORENCE, SC",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,SC - Florence,FLORENCE,420091,CAROLINAS HOSPITAL SYSTEM,SC,805 PAMPLICO HWY BOX 100550,29505,51891.00,7918.00,1,0.152598118,21,"166,288.00"
"FLORENCE, SC",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,SC - Florence,FLORENCE,420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,SC,555 E CHEVES ST BOX 8700,29506,34442.00,9260.00,1,0.268847982,36,"333,343.00"
"SENECA, SC",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,SC - Greenville,SENECA,420009,OCONEE MEDICAL CENTER,SC,298 MEMORIAL DRIVE,29672,20467.00,7223.00,1,0.352918183,12,"86,676"
"ANDERSON, SC",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,SC - Greenville,ANDERSON,420027,ANMED HEALTH,SC,800 N FANT ST,29621,42535.00,10360.00,1,0.243573844,20,"207,209"
"GREENVILLE, SC",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,SC - Greenville,GREENVILLE,420078,GREENVILLE MEMORIAL HOSPITAL,SC,701 GROVE RD,29605,31285.00,9145.00,1,0.292300875,22,"201,179"
"SPARTANBURG, SC",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,SC - Spartanburg,SPARTANBURG,420007,SPARTANBURG REGIONAL MEDICAL CENTER,SC,101 E WOOD ST,29303,31205.00,8897.00,1,0.285128955,21,"186,847.00"
"AIKEN, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,GA - Augusta,AIKEN,420082,AIKEN REGIONAL MEDICAL CENTER,SC,302 UNIVERSITY PARKWAY,29801,15412.00,5281.00,1,0.342686683,77,"406,668.00"
"HILTON HEAD ISL, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,GA - Savannah,HILTON HEAD ISL,420080,HILTON HEAD REGIONAL MEDICAL CENTER,SC,25 HOSPITAL CENTER BLVD,29925,18165.00,6318.00,1,0.347817949,25,"157,957"
"BEAUFORT, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,GA - Savannah,BEAUFORT,420067,BEAUFORT COUNTY MEMORIAL HOSPITAL,SC,955 RIBAUT RD,29902,17475.00,5298.00,1,0.303197211,64,"339,090"
"LANCASTER, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,NC - Charlotte,LANCASTER,420036,SPRINGS MEMORIAL HOSPITAL,SC,800 W MEETING ST,29720,28561.00,4796.00,1,0.167923181,28,"134,288"
"ROCK HILL, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,NC - Charlotte,ROCK HILL,420002,PIEDMONT MEDICAL CENTER,SC,222 S HERLONG AVE,29730,14620.00,4914.00,1,0.33610932,70,"343,981.00"
"MOUNT PLEASANT, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Charleston,MOUNT PLEASANT,420089,EAST COOPER MEDICAL CENTER,SC,2000 HOSPITAL DR,29464,28437.00,4361.00,1,0.153353485,23,"100,301.00"
"MURRELLS INLET, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Charleston,MURRELLS INLET,420098,WACCAMAW COMMUNITY HOSPITAL,SC,4070 HIGHWAY 17 BY-PASS,29576,13637.00,4449.00,1,0.32624652,31,"137,923.00"
"WALTERBORO, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Charleston,WALTERBORO,420030,COLLETON MEDICAL CENTER,SC,501 ROBERTSON BOULEVARD,29488,17443.00,4941.00,1,0.28329359,32,"158,124"
"CHARLESTON, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Charleston,CHARLESTON,420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,SC,2095 HENRY TECKLENBURG DRIVE,29414,19934.00,4957.00,1,0.24867359,42,"208,195.00"
"GEORGETOWN, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Charleston,GEORGETOWN,420020,GEORGETOWN MEMORIAL HOSPITAL,SC,606 BLACK RIVER RD DRAWER 1718,29440,17512.00,5060.00,1,0.288948591,42,"212,524.00"
"MYRTLE BEACH, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Charleston,MYRTLE BEACH,420085,GRAND STRAND REG MED CENTER,SC,809 82ND PARKWAY BOX 7500,29577,16873.00,4431.00,1,0.262620302,46,"203,838.00"
"CONWAY, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Charleston,CONWAY,420049,CONWAY MEDICAL CENTER,SC,300 SINGLETON RIDGE ROAD,29526,16339.00,5042.00,1,0.308603069,47,"236,980.00"
"CHARLESTON, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Charleston,CHARLESTON,420087,ROPER HOSPITAL,SC,316 CALHOUN ST,29401,20358.00,5167.00,1,0.253834263,66,"341,054.00"
"CHARLESTON, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Charleston,CHARLESTON,420004,MUSC MEDICAL CENTER,SC,169 ASHLEY AVE,29425,16823.00,8253.00,1,0.490563274,84,"693,213.00"
"CHARLESTON, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Charleston,CHARLESTON,420079,TRIDENT MEDICAL CENTER,SC,9330 MEDICAL PLAZA DR,29406,25386.00,4824.00,1,0.190010691,128,"617,431.00"
"CAMDEN, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Columbia,CAMDEN,420048,KERSHAW HEALTH,SC,"HAILE AND ROBERTS STREETS, BOX 7003",29020,12727.00,4521.00,1,0.35520285,21,"94,934.00"
"HARTSVILLE, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Columbia,HARTSVILLE,420010,CAROLINA PINES REGIONAL MEDICAL CENTER,SC,1304 W BOBO NEWSOM HWY,29550,16226.00,4938.00,1,0.304364771,34,"167,908.00"
"GREENWOOD, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Columbia,GREENWOOD,420071,SELF REGIONAL HEALTHCARE,SC,1325 SPRING STREET,29646,18551.00,7623.00,1,0.410907919,45,"343,021.00"
"ORANGEBURG, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Columbia,ORANGEBURG,420068,TRMC OF ORANGEBURG & CALHOUN,SC,3000 ST MATTHEWS RD BOX 1806,29115,19098.00,5412.00,1,0.283380731,45,"243,534.00"
"COLUMBIA, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Columbia,COLUMBIA,420026,SISTERS OF CHARITY PROVIDENCE HOSPITALS,SC,2435 FOREST DR,29204,12024.00,4224.00,1,0.351296369,50,"211,192"
"COLUMBIA, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Columbia,COLUMBIA,420086,PALMETTO HEALTH BAPTIST,SC,TAYLOR AT MARION,29220,26666.00,6071.00,1,0.227688224,64,"388,575"
"WEST COLUMBIA, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Columbia,WEST COLUMBIA,420073,LEXINGTON MEDICAL CENTER,SC,2720 SUNSET BLVD,29169,23062.00,4635.00,1,0.200963567,102,"472,727.00"
"COLUMBIA, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Columbia,COLUMBIA,420018,PALMETTO HEALTH RICHLAND,SC,5 RICHLAND MEDICAL PARK,29203,32765.00,8303.00,1,0.253410737,142,"1,179,034.00"
"SUMTER, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Columbia,SUMTER,420070,TUOMEY HEALTHCARE SYSTEM,SC,129 N WASHINGTON ST,29150,7165.00,4902.00,1,0.684117221,185,"906,861.00"
"LORIS, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Florence,LORIS,420064,LORIS COMMUNITY HOSPITAL,SC,3655 MITCHELL ST,29569,14936.00,5440.00,1,0.364238949,14,"76,162.00"
"MULLINS, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Florence,MULLINS,420055,MARION REGIONAL HOSPITAL,SC,2829 E HWY 76,29574,15885.00,4606.00,1,0.289964948,28,"128,968"
"FLORENCE, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Florence,FLORENCE,420091,CAROLINAS HOSPITAL SYSTEM,SC,805 PAMPLICO HWY BOX 100550,29505,31721.00,4822.00,1,0.152026037,54,"260,413.00"
"FLORENCE, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Florence,FLORENCE,420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,SC,555 E CHEVES ST BOX 8700,29506,28460.00,6138.00,1,0.215670096,85,"521,734.00"
"CLINTON, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Greenville,CLINTON,420038,LAURENS COUNTY HEALTHCARE SYSTEM,SC,US HWY 76 PO DRAWER 976,29325,21556.00,5093.00,1,0.236269269,17,"86,583.00"
"EASLEY, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Greenville,EASLEY,420015,BAPTIST EASLEY HOSPITAL,SC,200 FLEETWOOD DRIVE,29640,15480.00,4760.00,1,0.307498062,22,"104,724.00"
"GREENVILLE, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Greenville,GREENVILLE,420078,GREENVILLE MEMORIAL HOSPITAL,SC,701 GROVE RD,29605,24567.00,6452.00,1,0.262610577,40,"258,064"
"GREENVILLE, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Greenville,GREENVILLE,420023,ST FRANCIS-DOWNTOWN,SC,ONE ST FRANCIS DR,29601,24537.00,4591.00,1,0.187087116,41,"188,216.00"
"SENECA, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Greenville,SENECA,420009,OCONEE MEDICAL CENTER,SC,298 MEMORIAL DRIVE,29672,16214.00,4772.00,1,0.294296627,42,"200,411.00"
"ANDERSON, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Greenville,ANDERSON,420027,ANMED HEALTH,SC,800 N FANT ST,29621,29523.00,6587.00,1,0.223124696,68,"447,938.00"
"SPARTANBURG, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Spartanburg,SPARTANBURG,420083,MARY BLACK MEMORIAL HOSPITAL,SC,1700 SKYLYN DR BOX 3217,29307,27142.00,4660.00,1,0.17169354,14,"65,242.00"
"GAFFNEY, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Spartanburg,GAFFNEY,420043,UPSTATE CAROLINA MEDICAL CENTER,SC,1530 N LIMESTONE ST,29340,18346.00,4402.00,1,0.239959391,16,"70,436"
"SPARTANBURG, SC",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SC - Spartanburg,SPARTANBURG,420007,SPARTANBURG REGIONAL MEDICAL CENTER,SC,101 E WOOD ST,29303,16839.00,5407.00,1,0.321109195,31,"167,619.00"
"RAPID CITY, SD",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,SD - Rapid City,RAPID CITY,430077,RAPID CITY REGIONAL HOSPITAL,SD,353 FAIRMONT BLVD  PO BOX 6000,57701,23656.00,10160.00,1,0.429464807,16,"162,552"
"SIOUX FALLS, SD",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,SD - Sioux Falls,SIOUX FALLS,430027,SANFORD USD MEDICAL CENTER,SD,1305 W 18TH ST  PO BOX 5039,57117,28538.00,8492.00,1,0.297551817,12,"101,899.00"
"RAPID CITY, SD",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SD - Rapid City,RAPID CITY,430077,RAPID CITY REGIONAL HOSPITAL,SD,353 FAIRMONT BLVD  PO BOX 6000,57701,19865.00,7024.00,1,0.353599773,32,"224,771"
"SIOUX FALLS, SD",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SD - Sioux Falls,SIOUX FALLS,430016,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,SD,1325 S CLIFF AVE  PO BOX 5045,57117,35267.00,7503.00,1,0.212747371,26,"195,077.00"
"SIOUX FALLS, SD",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,SD - Sioux Falls,SIOUX FALLS,430027,SANFORD USD MEDICAL CENTER,SD,1305 W 18TH ST  PO BOX 5039,57117,18369.00,5110.00,1,0.278202527,41,"209,521.00"
"CHATTANOOGA, TN",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,TN - Chattanooga,CHATTANOOGA,440156,PARKRIDGE MEDICAL CENTER,TN,2333 MCCALLIE AVE,37404,38299.00,8823.00,1,0.230374438,16,"141,170"
"CHATTANOOGA, TN",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,TN - Chattanooga,CHATTANOOGA,440091,"MEMORIAL HEALTHCARE SYSTEM, INC",TN,2525 DESALES AVE,37404,33559.00,7036.00,1,0.209648797,29,"204,030.00"
"JACKSON, TN",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,TN - Jackson,JACKSON,440189,REGIONAL HOSPITAL OF JACKSON,TN,367 HOSPITAL BLVD,38305,23300.00,7392.00,1,0.317256623,16,"118,272"
"JACKSON, TN",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,TN - Jackson,JACKSON,440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,TN,620 SKYLINE DRIVE,38301,12368.00,7535.00,1,0.609209947,40,"301,392"
"JOHNSON CITY, TN",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,TN - Johnson City,JOHNSON CITY,440063,JOHNSON CITY MEDICAL CENTER,TN,400 N STATE OF FRANKLIN RD,37604,23024.00,7587.00,1,0.329532432,26,"197,268.00"
"BRISTOL, TN",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,TN - Kingsport,BRISTOL,440012,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,TN,ONE MEDICAL PARK BLVD,37620,22492.00,7018.00,1,0.311998044,14,"98,246.00"
"KINGSPORT, TN",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,TN - Kingsport,KINGSPORT,440017,WELLMONT HOLSTON VALLEY MEDICAL CENTER,TN,130 WEST RAVINE ROAD,37662,20578.00,6881.00,1,0.33438991,22,"151,385.00"
"KNOXVILLE, TN",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,TN - Knoxville,KNOXVILLE,440125,FORT SANDERS REGIONAL MEDICAL CENTER,TN,1901 W CLINCH AVE,37916,16511.00,6807.00,1,0.412279688,11,"74,877"
"KNOXVILLE, TN",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,TN - Knoxville,KNOXVILLE,440120,TENNOVA HEALTHCARE,TN,900 EAST OAK HILL AVENUE,37917,23911.00,6524.00,1,0.272840745,13,"84,812"
"OAK RIDGE, TN",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,TN - Knoxville,OAK RIDGE,440034,METHODIST MEDICAL CENTER OF OAK RIDGE,TN,990 OAK RIDGE TURNPIKE BOX 529,37830,19040.00,6801.00,1,0.357222505,13,"88,419.00"
"MORRISTOWN, TN",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,TN - Knoxville,MORRISTOWN,440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,TN,908 W 4TH NORTH ST,37814,15887.00,6912.00,1,0.435037317,14,"96,761"
"KNOXVILLE, TN",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,TN - Knoxville,KNOXVILLE,440015,UNIVERSITY OF TN MEMORIAL HOSPITAL,TN,1924 ALCOA HIGHWAY,37920,18406.00,8221.00,1,0.446613085,16,"131,528"
"KNOXVILLE, TN",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,TN - Knoxville,KNOXVILLE,440173,PARKWEST MEDICAL CENTER,TN,9352 PARK WEST BLVD,37923,31242.00,9102.00,1,0.291332074,17,"154,732.00"
"MEMPHIS, TN",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,TN - Memphis,MEMPHIS,440183,ST FRANCIS HOSPITAL,TN,5959 PARK AVE,38119,52873.00,8151.00,1,0.154163234,18,"146,719.00"
"MEMPHIS, TN",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,TN - Memphis,MEMPHIS,440048,BAPTIST MEMORIAL HOSPITAL,TN,6019 WALNUT GROVE ROAD,38120,53654.00,10012.00,1,0.186594766,36,"360,416.00"
"MEMPHIS, TN",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,TN - Memphis,MEMPHIS,440049,METHODIST HEALTHCARE MEMPHIS HOSPITALS,TN,1265 UNION AVE SUITE 700,38104,34710.00,8789.00,1,0.253226311,66,"580,104.00"
"MC MINNVILLE, TN",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,TN - Nashville,MC MINNVILLE,440151,RIVER PARK HOSPITAL,TN,1559 SPARTA STREET,37110,28122.00,7379.00,1,0.262388208,12,"88,545"
"CLARKSVILLE, TN",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,TN - Nashville,CLARKSVILLE,440035,GATEWAY MEDICAL CENTER,TN,651 DUNLOP LANE,37040,31658.00,7556.00,1,0.238691477,13,"98,233.00"
"LEBANON, TN",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,TN - Nashville,LEBANON,440193,UNIVERSITY MEDICAL CENTER,TN,1411 BADDOUR PARKWAY,37087,27785.00,7660.00,1,0.275680164,14,"107,236.00"
"NASHVILLE, TN",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,TN - Nashville,NASHVILLE,440161,CENTENNIAL MEDICAL CENTER,TN,2300 PATTERSON STREET,37203,60587.00,7810.00,1,0.128899897,15,"117,145.00"
"NASHVILLE, TN",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,TN - Nashville,NASHVILLE,440133,BAPTIST HOSPITAL,TN,2000 CHURCH ST,37236,32555.00,8237.00,1,0.253023911,18,"148,271.00"
"NASHVILLE, TN",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,TN - Nashville,NASHVILLE,440039,VANDERBILT UNIVERSITY HOSPITAL,TN,1161 21ST AVENUE SOUTH,37232,40012.00,11396.00,1,0.284823911,21,"239,325.00"
"MURFREESBORO, TN",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,TN - Nashville,MURFREESBORO,440053,MIDDLE TENNESSEE MEDICAL CENTER INC,TN,1700 MEDICAL CENTER PARKWAY,37129,25015.00,7584.00,1,0.303168621,22,"166,844.00"
"CHATTANOOGA, TN",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Chattanooga,CHATTANOOGA,440104,ERLANGER MEDICAL CENTER,TN,975 E 3RD ST,37403,18203.00,5409.00,1,0.297128751,31,"167,665.00"
"JASPER, TN",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Chattanooga,JASPER,440064,GRANDVIEW MEDICAL CENTER,TN,1000 HIGHWAY 28,37347,14723.00,4968.00,1,0.337423139,36,"178,840.00"
"CLEVELAND, TN",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Chattanooga,CLEVELAND,440185,SKYRIDGE MEDICAL CENTER,TN,2305 CHAMBLISS AVE NW,37311,22977.00,4450.00,1,0.193648718,43,"191,329.00"
"CHATTANOOGA, TN",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Chattanooga,CHATTANOOGA,440156,PARKRIDGE MEDICAL CENTER,TN,2333 MCCALLIE AVE,37404,22182.00,5503.00,1,0.248085904,59,"324,673.00"
"CHATTANOOGA, TN",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Chattanooga,CHATTANOOGA,440091,"MEMORIAL HEALTHCARE SYSTEM, INC",TN,2525 DESALES AVE,37404,15580.00,4145.00,1,0.266081258,109,"451,856.00"
"MARTIN, TN",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Jackson,MARTIN,440061,VOLUNTEER COMMUNITY HOSPITAL,TN,161 MOUNT PELIA RD,38237,22343.00,4180.00,1,0.187064644,11,"45,976.00"
"LEXINGTON, TN",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Jackson,LEXINGTON,440008,HENDERSON COUNTY COMMUNITY HOSPITAL,TN,200 W CHURCH ST,38351,29113.00,4486.00,1,0.154097572,13,"58,321.00"
"MC KENZIE, TN",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Jackson,MC KENZIE,440182,MCKENZIE REGIONAL HOSPITAL,TN,161 HOSPITAL DRIVE,38201,23182.00,4332.00,1,0.186869123,20,"86,640"
"PARIS, TN",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Jackson,PARIS,440132,HENRY COUNTY MEDICAL CENTER,TN,301 TYSON AV,38242,12784.00,4038.00,1,0.315828683,21,"84,788.00"
"JACKSON, TN",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Jackson,JACKSON,440189,REGIONAL HOSPITAL OF JACKSON,TN,367 HOSPITAL BLVD,38305,23948.00,4676.00,1,0.195264005,23,"107,552.00"
"JACKSON, TN",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Jackson,JACKSON,440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,TN,620 SKYLINE DRIVE,38301,12107.00,4792.00,1,0.39577634,83,"397,701.00"
"JOHNSON CITY, TN",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Johnson City,JOHNSON CITY,440184,FRANKLIN WOODS COMMUNITY HOSPITAL,TN,401 PRINCETON RD,37601,17065.00,4126.00,1,0.241785472,14,"57,764"
"ELIZABETHTON, TN",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Johnson City,ELIZABETHTON,440018,SYCAMORE SHOALS HOSPITAL,TN,1501 WEST ELK AVENUE,37643,16100.00,4494.00,1,0.279141836,19,"85,392.00"
"JOHNSON CITY, TN",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Johnson City,JOHNSON CITY,440063,JOHNSON CITY MEDICAL CENTER,TN,400 N STATE OF FRANKLIN RD,37604,16130.00,4835.00,1,0.299785577,70,"338,481.00"
"KINGSPORT, TN",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Kingsport,KINGSPORT,440017,WELLMONT HOLSTON VALLEY MEDICAL CENTER,TN,130 WEST RAVINE ROAD,37662,12795.00,4507.00,1,0.352266611,44,"198,318.00"
"BRISTOL, TN",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Kingsport,BRISTOL,440012,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,TN,ONE MEDICAL PARK BLVD,37620,11317.00,4432.00,1,0.391637458,51,"226,041.00"
"NEWPORT, TN",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Knoxville,NEWPORT,440153,TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER,TN,435 2ND ST,37821,11730.00,4337.00,1,0.369769587,11,"47,711.00"
"ETOWAH, TN",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Knoxville,ETOWAH,440054,WOODS MEMORIAL HOSPITAL,TN,886 HIGHWAY 411 NORTH,37331,8129.00,4021.00,1,0.494674144,12,"48,252"
"MORRISTOWN, TN",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Knoxville,MORRISTOWN,440067,LAKEWAY REGIONAL HOSPITAL,TN,726 MCFARLAND ST,37814,17798.00,4718.00,1,0.265116428,14,"66,058.00"
"SEVIERVILLE, TN",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Knoxville,SEVIERVILLE,440081,LECONTE MEDICAL CENTER,TN,742 MIDDLECREEK ROAD,37862,14330.00,4491.00,1,0.313413598,17,"76,351.00"
