"","count.x","abv","ibu","id","beer","style","brewery_id","ounces","style2","count.y","brewery","city","state","label"
"1155",1155,0.057,19,1678,"KelSo Nut Brown Lager","Euro Dark Lager",342,12,NA,343,"KelSo Beer Company","Brooklyn","NY","KelSo Nut Brown Lager (KelSo Beer Company)"
"1156",1156,0.06,64,1572,"KelSo India Pale Ale","American IPA",342,12,"American IPA",343,"KelSo Beer Company","Brooklyn","NY","KelSo India Pale Ale (KelSo Beer Company)"
"1157",1157,0.055,23,1348,"KelSo Pilsner","Czech Pilsener",342,12,NA,343,"KelSo Beer Company","Brooklyn","NY","KelSo Pilsner (KelSo Beer Company)"
"1158",1158,0.0579999999999999,NA,1193,"Skilak Scottish Ale","Scottish Ale",458,12,NA,459,"Kenai River Brewing Company","Soldotna","AK","Skilak Scottish Ale (Kenai River Brewing Company)"
"1159",1159,0.05,15,1187,"Peninsula Brewers Reserve (PBR)","American Blonde Ale",458,12,"American Blonde Ale",459,"Kenai River Brewing Company","Soldotna","AK","Peninsula Brewers Reserve (PBR) (Kenai River Brewing Company)"
"1160",1160,0.068,NA,349,"Sunken Island IPA","American IPA",458,12,"American IPA",459,"Kenai River Brewing Company","Soldotna","AK","Sunken Island IPA (Kenai River Brewing Company)"
"1161",1161,0.0579999999999999,NA,348,"Skilak Scottish Ale (2011)","Scottish Ale",458,12,NA,459,"Kenai River Brewing Company","Soldotna","AK","Skilak Scottish Ale (2011) (Kenai River Brewing Company)"
"1162",1162,0.065,11,760,"Cold Smoke Scotch Ale (2007)","Scotch Ale / Wee Heavy",510,16,NA,511,"Kettle House Brewing Company","Missoula","MT","Cold Smoke Scotch Ale (2007) (Kettle House Brewing Company)"
"1163",1163,0.065,65,759,"Double Haul IPA (2009)","American IPA",510,16,"American IPA",511,"Kettle House Brewing Company","Missoula","MT","Double Haul IPA (2009) (Kettle House Brewing Company)"
"1164",1164,0.065,65,758,"Double Haul IPA (2006)","American IPA",510,16,"American IPA",511,"Kettle House Brewing Company","Missoula","MT","Double Haul IPA (2006) (Kettle House Brewing Company)"
"1165",1165,0.055,50,87,"Eddy Out Pale Ale","American Pale Ale (APA)",510,16,"American Pale Ale (APA)",511,"Kettle House Brewing Company","Missoula","MT","Eddy Out Pale Ale (Kettle House Brewing Company)"
"1166",1166,0.065,65,86,"Double Haul IPA","American IPA",510,16,"American IPA",511,"Kettle House Brewing Company","Missoula","MT","Double Haul IPA (Kettle House Brewing Company)"
"1167",1167,0.065,11,85,"Cold Smoke Scotch Ale","Scotch Ale / Wee Heavy",510,16,NA,511,"Kettle House Brewing Company","Missoula","MT","Cold Smoke Scotch Ale (Kettle House Brewing Company)"
"1168",1168,NA,NA,2472,"U. P. Witbier","Witbier",84,12,NA,85,"Keweenaw Brewing Company","Houghton","MI","U. P. Witbier (Keweenaw Brewing Company)"
"1169",1169,NA,NA,779,"November Gale Pale Ale","American Pale Ale (APA)",84,12,"American Pale Ale (APA)",85,"Keweenaw Brewing Company","Houghton","MI","November Gale Pale Ale (Keweenaw Brewing Company)"
"1170",1170,NA,NA,364,"Olde Ore Dock Scottish Ale","Scottish Ale",84,12,NA,85,"Keweenaw Brewing Company","Houghton","MI","Olde Ore Dock Scottish Ale (Keweenaw Brewing Company)"
"1171",1171,NA,NA,60,"Widow Maker Black Ale","American Brown Ale",84,12,NA,85,"Keweenaw Brewing Company","Houghton","MI","Widow Maker Black Ale (Keweenaw Brewing Company)"
"1172",1172,NA,NA,59,"Lift Bridge Brown Ale","American Brown Ale",84,12,NA,85,"Keweenaw Brewing Company","Houghton","MI","Lift Bridge Brown Ale (Keweenaw Brewing Company)"
"1173",1173,NA,NA,58,"Pick Axe Blonde Ale","American Blonde Ale",84,12,"American Blonde Ale",85,"Keweenaw Brewing Company","Houghton","MI","Pick Axe Blonde Ale (Keweenaw Brewing Company)"
"1174",1174,NA,NA,57,"Red Jacket Amber Ale","American Amber / Red Ale",84,12,"American Amber / Red Ale",85,"Keweenaw Brewing Company","Houghton","MI","Red Jacket Amber Ale (Keweenaw Brewing Company)"
"1175",1175,0.051,NA,2436,"Amber Ale","American Amber / Red Ale",102,12,"American Amber / Red Ale",103,"King Street Brewing Company","Anchorage","AK","Amber Ale (King Street Brewing Company)"
"1176",1176,0.055,NA,1706,"King Street Pilsner","Czech Pilsener",102,12,NA,103,"King Street Brewing Company","Anchorage","AK","King Street Pilsner (King Street Brewing Company)"
"1177",1177,0.06,70,1667,"King Street IPA","American IPA",102,12,"American IPA",103,"King Street Brewing Company","Anchorage","AK","King Street IPA (King Street Brewing Company)"
"1178",1178,0.057,10,1666,"King Street Hefeweizen","Hefeweizen",102,12,NA,103,"King Street Brewing Company","Anchorage","AK","King Street Hefeweizen (King Street Brewing Company)"
"1179",1179,0.049,NA,1665,"King Street Blonde Ale","American Blonde Ale",102,12,"American Blonde Ale",103,"King Street Brewing Company","Anchorage","AK","King Street Blonde Ale (King Street Brewing Company)"
"1180",1180,0.063,65,2460,"India Pale Ale","American IPA",87,16,"American IPA",88,"Kirkwood Station Brewing Company","Kirkwood","MO","India Pale Ale (Kirkwood Station Brewing Company)"
"1181",1181,0.048,11,2459,"Blackberry Wheat","American Pale Wheat Ale",87,16,"American Pale Wheat Ale",88,"Kirkwood Station Brewing Company","Kirkwood","MO","Blackberry Wheat (Kirkwood Station Brewing Company)"
"1182",1182,0.046,18,1274,"Longboard Island Lager","American Amber / Red Lager",439,24,NA,440,"Kona Brewing Company","Kona","HI","Longboard Island Lager (Kona Brewing Company)"
"1183",1183,0.046,18,1220,"Longboard Island Lager","American Amber / Red Lager",439,16,NA,440,"Kona Brewing Company","Kona","HI","Longboard Island Lager (Kona Brewing Company)"
"1184",1184,0.046,18,1070,"Longboard Island Lager","American Amber / Red Lager",439,12,NA,440,"Kona Brewing Company","Kona","HI","Longboard Island Lager (Kona Brewing Company)"
"1185",1185,0.046,18,590,"Longboard Island Lager","American Amber / Red Lager",439,12,NA,440,"Kona Brewing Company","Kona","HI","Longboard Island Lager (Kona Brewing Company)"
"1186",1186,0.04,9,781,"Choc Beer (2003)","American Dark Wheat Ale",505,12,NA,506,"Krebs Brewing Company (Pete's Pl...","Krebs","OK","Choc Beer (2003) (Krebs Brewing Company (Pete's Pl...)"
"1187",1187,0.08,NA,1637,"Bellingham Beer Week 2013 Collaboration","Belgian Strong Dark Ale",354,16,NA,355,"Kulshan Brewery","Bellingham","WA","Bellingham Beer Week 2013 Collaboration (Kulshan Brewery)"
"1188",1188,0.054,15,1741,"A Slice of Hefen","Hefeweizen",332,16,NA,333,"La Cumbre Brewing Company","Albuquerque","NM","A Slice of Hefen (La Cumbre Brewing Company)"
"1189",1189,0.072,100,664,"Elevated IPA","American IPA",332,16,"American IPA",333,"La Cumbre Brewing Company","Albuquerque","NM","Elevated IPA (La Cumbre Brewing Company)"
"1190",1190,0.066,30,392,"Rumspringa Golden Bock","Maibock / Helles Bock",545,12,NA,546,"Lancaster Brewing Company","Lancaster","PA","Rumspringa Golden Bock (Lancaster Brewing Company)"
"1191",1191,0.048,28,195,"Lancaster German Style KÃ¶lsch","KÃ¶lsch",545,12,NA,546,"Lancaster Brewing Company","Lancaster","PA","Lancaster German Style KÃ¶lsch (Lancaster Brewing Company)"
"1192",1192,0.045,NA,2547,"Beach Cruiser","Hefeweizen",59,12,NA,60,"Latitude 42 Brewing Company","Portage","MI","Beach Cruiser (Latitude 42 Brewing Company)"
"1193",1193,0.068,NA,2493,"I.P. Eh!","American IPA",59,12,"American IPA",60,"Latitude 42 Brewing Company","Portage","MI","I.P. Eh! (Latitude 42 Brewing Company)"
"1194",1194,0.05,NA,2492,"Schoolhouse Honey","American Amber / Red Ale",59,12,"American Amber / Red Ale",60,"Latitude 42 Brewing Company","Portage","MI","Schoolhouse Honey (Latitude 42 Brewing Company)"
"1195",1195,0.055,NA,2491,"10 Degrees of Separation","English Brown Ale",59,12,NA,60,"Latitude 42 Brewing Company","Portage","MI","10 Degrees of Separation (Latitude 42 Brewing Company)"
"1196",1196,0.05,12,2108,"Laughing Dog Cream Ale","Cream Ale",218,12,NA,219,"Laughing Dog Brewing Company","Ponderay","ID","Laughing Dog Cream Ale (Laughing Dog Brewing Company)"
"1197",1197,0.048,9,1397,"Two-One Niner","American Pilsner",218,12,NA,219,"Laughing Dog Brewing Company","Ponderay","ID","Two-One Niner (Laughing Dog Brewing Company)"
"1198",1198,0.064,66,1396,"Laughing Dog IPA","American IPA",218,12,"American IPA",219,"Laughing Dog Brewing Company","Ponderay","ID","Laughing Dog IPA (Laughing Dog Brewing Company)"
"1199",1199,0.064,95,1675,"Madra Allta","American IPA",345,12,"American IPA",346,"Lavery Brewing Company","Erie","PA","Madra Allta (Lavery Brewing Company)"
"1200",1200,0.0559999999999999,70,1249,"Duluchan India Pale Ale","American IPA",345,12,"American IPA",346,"Lavery Brewing Company","Erie","PA","Duluchan India Pale Ale (Lavery Brewing Company)"
"1201",1201,0.05,NA,1445,"Lazy Monk Bohemian Pilsner","Czech Pilsener",406,16,NA,407,"Lazy Monk Brewing","Eau Claire","WI","Lazy Monk Bohemian Pilsner (Lazy Monk Brewing)"
"1202",1202,0.051,NA,475,"Yellowstone Golden Ale","KÃ¶lsch",537,12,NA,538,"Lewis and Clark Brewing Company","Helena","MT","Yellowstone Golden Ale (Lewis and Clark Brewing Company)"
"1203",1203,0.057,NA,474,"Tumbleweed IPA","American IPA",537,12,"American IPA",538,"Lewis and Clark Brewing Company","Helena","MT","Tumbleweed IPA (Lewis and Clark Brewing Company)"
"1204",1204,0.05,NA,473,"Lewis & Clark Amber Ale","American Amber / Red Ale",537,12,"American Amber / Red Ale",538,"Lewis and Clark Brewing Company","Helena","MT","Lewis & Clark Amber Ale (Lewis and Clark Brewing Company)"
"1205",1205,0.05,NA,472,"Miner's Gold Hefeweizen","Hefeweizen",537,12,NA,538,"Lewis and Clark Brewing Company","Helena","MT","Miner's Gold Hefeweizen (Lewis and Clark Brewing Company)"
"1206",1206,0.057,NA,471,"Back Country Scottish Ale","Scottish Ale",537,12,NA,538,"Lewis and Clark Brewing Company","Helena","MT","Back Country Scottish Ale (Lewis and Clark Brewing Company)"
"1207",1207,0.052,30,2036,"Getaway","German Pilsener",244,16,NA,245,"Lift Bridge Brewing Company","Stillwater","MN","Getaway (Lift Bridge Brewing Company)"
"1208",1208,0.06,30,1168,"Farm Girl Saison","Saison / Farmhouse Ale",244,16,NA,245,"Lift Bridge Brewing Company","Stillwater","MN","Farm Girl Saison (Lift Bridge Brewing Company)"
"1209",1209,0.0579999999999999,40,1832,"Adam's Stout","American Stout",298,12,NA,299,"Liquid Hero Brewery","York","PA","Adam's Stout (Liquid Hero Brewery)"
"1210",1210,0.057,42,1688,"American Hero","American Amber / Red Ale",298,12,"American Amber / Red Ale",299,"Liquid Hero Brewery","York","PA","American Hero (Liquid Hero Brewery)"
"1211",1211,0.052,20,1687,"Schweet Ale","Fruit / Vegetable Beer",298,12,NA,299,"Liquid Hero Brewery","York","PA","Schweet Ale (Liquid Hero Brewery)"
"1212",1212,0.065,75,1686,"Irregardless IPA","American IPA",298,12,"American IPA",299,"Liquid Hero Brewery","York","PA","Irregardless IPA (Liquid Hero Brewery)"
"1213",1213,0.057,40,2434,"Peach Pale Ale","American Pale Ale (APA)",104,12,"American Pale Ale (APA)",105,"Lone Tree Brewing Company","Lone Tree","CO","Peach Pale Ale (Lone Tree Brewing Company)"
"1214",1214,0.06,NA,2332,"Deadeye Jack","American Porter",149,12,NA,150,"Lonerider Brewing Company","Raleigh","NC","Deadeye Jack (Lonerider Brewing Company)"
"1215",1215,0.075,NA,2330,"Pistols at Dawn","American Stout",149,16,NA,150,"Lonerider Brewing Company","Raleigh","NC","Pistols at Dawn (Lonerider Brewing Company)"
"1216",1216,0.057,47,2329,"Peacemaker Pale Ale","American Pale Ale (APA)",149,12,"American Pale Ale (APA)",150,"Lonerider Brewing Company","Raleigh","NC","Peacemaker Pale Ale (Lonerider Brewing Company)"
"1217",1217,0.0579999999999999,11,2327,"Shotgun Betty","Hefeweizen",149,12,NA,150,"Lonerider Brewing Company","Raleigh","NC","Shotgun Betty (Lonerider Brewing Company)"
"1218",1218,0.061,30,2326,"Sweet Josie","American Brown Ale",149,12,NA,150,"Lonerider Brewing Company","Raleigh","NC","Sweet Josie (Lonerider Brewing Company)"
"1219",1219,0.059,42,1926,"Long Trail IPA","English India Pale Ale (IPA)",268,12,NA,269,"Long Trail Brewing Company","Bridgewater Corners","VT","Long Trail IPA (Long Trail Brewing Company)"
"1220",1220,0.046,30,1924,"Long Trail Ale","American Amber / Red Ale",268,12,"American Amber / Red Ale",269,"Long Trail Brewing Company","Bridgewater Corners","VT","Long Trail Ale (Long Trail Brewing Company)"
"1221",1221,0.072,33,1090,"Double Bag","Altbier",268,16,NA,269,"Long Trail Brewing Company","Bridgewater Corners","VT","Double Bag (Long Trail Brewing Company)"
"1222",1222,0.04,8,574,"Blackbeary Wheat","Fruit / Vegetable Beer",268,12,NA,269,"Long Trail Brewing Company","Bridgewater Corners","VT","Blackbeary Wheat (Long Trail Brewing Company)"
"1223",1223,0.046,30,573,"Long Trail Ale (1)","Altbier",268,12,NA,269,"Long Trail Brewing Company","Bridgewater Corners","VT","Long Trail Ale (1) (Long Trail Brewing Company)"
"1224",1224,0.046,8,2584,"Gose","Gose",41,16,NA,42,"Lost Nation Brewing","East Fairfield","VT","Gose (Lost Nation Brewing)"
"1225",1225,0.048,20,2583,"Vermont Pilsner","German Pilsener",41,16,NA,42,"Lost Nation Brewing","East Fairfield","VT","Vermont Pilsner (Lost Nation Brewing)"
"1226",1226,0.055,NA,2582,"Mosaic Single Hop IPA","American IPA",41,16,"American IPA",42,"Lost Nation Brewing","East Fairfield","VT","Mosaic Single Hop IPA (Lost Nation Brewing)"
"1227",1227,0.045,NA,2581,"Lost Galaxy","American IPA",41,16,"American IPA",42,"Lost Nation Brewing","East Fairfield","VT","Lost Galaxy (Lost Nation Brewing)"
"1228",1228,0.062,65,1309,"Face Plant IPA","American IPA",430,12,"American IPA",431,"Lost Rhino Brewing Company","Ashburn","VA","Face Plant IPA (Lost Rhino Brewing Company)"
"1229",1229,0.0559999999999999,55,1308,"Rhino Chasers Pilsner","Czech Pilsener",430,12,NA,431,"Lost Rhino Brewing Company","Ashburn","VA","Rhino Chasers Pilsner (Lost Rhino Brewing Company)"
"1230",1230,0.052,29,1571,"Slow Hand Stout","American Stout",377,16,NA,378,"Lucette Brewing Company","Menominee","WI","Slow Hand Stout (Lucette Brewing Company)"
"1231",1231,0.062,NA,1204,"Hips Don't Lie","Hefeweizen",456,16,NA,457,"Lucette Brewing Company","Menominie","WI","Hips Don't Lie (Lucette Brewing Company)"
"1232",1232,0.052,NA,1122,"Ride Again Pale Ale","American Pale Ale (APA)",456,16,"American Pale Ale (APA)",457,"Lucette Brewing Company","Menominie","WI","Ride Again Pale Ale (Lucette Brewing Company)"
"1233",1233,0.048,NA,700,"The Farmer's Daughter","American Blonde Ale",456,16,"American Blonde Ale",457,"Lucette Brewing Company","Menominie","WI","The Farmer's Daughter (Lucette Brewing Company)"
"1234",1234,0.038,18,2033,"Pub Ale","English Dark Mild Ale",245,12,NA,246,"Lucky Town Brewing Company","Jackson","MS","Pub Ale (Lucky Town Brewing Company)"
"1235",1235,0.051,31,2032,"Ballistic Blonde","Belgian Pale Ale",245,12,NA,246,"Lucky Town Brewing Company","Jackson","MS","Ballistic Blonde (Lucky Town Brewing Company)"
"1236",1236,0.054,NA,2311,"Knotty Pine","American Pale Ale (APA)",158,12,"American Pale Ale (APA)",159,"Lumberyard Brewing Company","Flagstaff","AZ","Knotty Pine (Lumberyard Brewing Company)"
"1237",1237,0.053,20,1153,"Lumberyard Pilsner","American Pilsner",158,12,NA,159,"Lumberyard Brewing Company","Flagstaff","AZ","Lumberyard Pilsner (Lumberyard Brewing Company)"
"1238",1238,0.061,NA,355,"Lumberyard IPA","American IPA",158,12,"American IPA",159,"Lumberyard Brewing Company","Flagstaff","AZ","Lumberyard IPA (Lumberyard Brewing Company)"
"1239",1239,0.0579999999999999,NA,125,"Lumberyard Red Ale","American Amber / Red Ale",158,12,"American Amber / Red Ale",159,"Lumberyard Brewing Company","Flagstaff","AZ","Lumberyard Red Ale (Lumberyard Brewing Company)"
"1240",1240,0.05,NA,962,"Mac's Highlander Pale Ale (2000)","American Pale Ale (APA)",485,12,"American Pale Ale (APA)",486,"MacTarnahans Brewing Company","Portland","OR","Mac's Highlander Pale Ale (2000) (MacTarnahans Brewing Company)"
"1241",1241,0.051,32,961,"Mac's Scottish Style Amber Ale (2000)","American Amber / Red Ale",485,12,"American Amber / Red Ale",486,"MacTarnahans Brewing Company","Portland","OR","Mac's Scottish Style Amber Ale (2000) (MacTarnahans Brewing Company)"
"1242",1242,0.05,NA,1475,"Macon Progress Ale","American Pale Ale (APA)",400,12,"American Pale Ale (APA)",401,"Macon Beer Company","Macon","GA","Macon Progress Ale (Macon Beer Company)"
"1243",1243,0.055,NA,1008,"Macon History Ale","American Brown Ale",400,12,NA,401,"Macon Beer Company","Macon","GA","Macon History Ale (Macon Beer Company)"
"1244",1244,0.099,NA,2454,"Galaxy High","American Double / Imperial IPA",91,12,"American Double / Imperial IPA",92,"Madtree Brewing Company","Cincinnati","OH","Galaxy High (Madtree Brewing Company)"
"1245",1245,0.043,18,2209,"Sol Drifter","American Blonde Ale",91,12,"American Blonde Ale",92,"Madtree Brewing Company","Cincinnati","OH","Sol Drifter (Madtree Brewing Company)"
"1246",1246,0.085,NA,2133,"Thunder Snow","Winter Warmer",91,12,NA,92,"Madtree Brewing Company","Cincinnati","OH","Thunder Snow (Madtree Brewing Company)"
"1247",1247,0.079,18,1994,"The Great Pumpcan","Fruit / Vegetable Beer",91,16,NA,92,"Madtree Brewing Company","Cincinnati","OH","The Great Pumpcan (Madtree Brewing Company)"
"1248",1248,0.047,11,1816,"LIFT","KÃ¶lsch",91,12,NA,92,"Madtree Brewing Company","Cincinnati","OH","LIFT (Madtree Brewing Company)"
"1249",1249,0.05,40,1815,"SPRYE","American Pale Ale (APA)",91,12,"American Pale Ale (APA)",92,"Madtree Brewing Company","Cincinnati","OH","SPRYE (Madtree Brewing Company)"
"1250",1250,0.069,70,1126,"Psychopathy","American IPA",91,12,"American IPA",92,"Madtree Brewing Company","Cincinnati","OH","Psychopathy (Madtree Brewing Company)"
"1251",1251,0.07,32,1125,"Gnarly Brown","American Brown Ale",91,12,NA,92,"Madtree Brewing Company","Cincinnati","OH","Gnarly Brown (Madtree Brewing Company)"
"1252",1252,0.06,30,1124,"Happy Amber","American Amber / Red Ale",91,12,"American Amber / Red Ale",92,"Madtree Brewing Company","Cincinnati","OH","Happy Amber (Madtree Brewing Company)"
"1253",1253,0.051,20,1813,"#9","Fruit / Vegetable Beer",303,16,NA,304,"Magic Hat Brewing Company","South Burlington","VT","#9 (Magic Hat Brewing Company)"
"1254",1254,0.055,13,1113,"Elder Betty","Hefeweizen",303,12,NA,304,"Magic Hat Brewing Company","South Burlington","VT","Elder Betty (Magic Hat Brewing Company)"
"1255",1255,0.051,20,360,"#9","Fruit / Vegetable Beer",303,12,NA,304,"Magic Hat Brewing Company","South Burlington","VT","#9 (Magic Hat Brewing Company)"
"1256",1256,0.042,NA,511,"High Country Pilsner (Current)","German Pilsener",534,12,NA,535,"Mammoth Brewing Company","Mammoth Lakes","CA","High Country Pilsner (Current) (Mammoth Brewing Company)"
"1257",1257,0.065,NA,75,"Epic IPA","American IPA",534,12,"American IPA",535,"Mammoth Brewing Company","Mammoth Lakes","CA","Epic IPA (Mammoth Brewing Company)"
"1258",1258,0.042,NA,74,"Golden Trout Pilsner","German Pilsener",534,12,NA,535,"Mammoth Brewing Company","Mammoth Lakes","CA","Golden Trout Pilsner (Mammoth Brewing Company)"
"1259",1259,0.045,NA,73,"Real McCoy Amber Ale (Current)","American Amber / Red Ale",534,12,"American Amber / Red Ale",535,"Mammoth Brewing Company","Mammoth Lakes","CA","Real McCoy Amber Ale (Current) (Mammoth Brewing Company)"
"1260",1260,0.072,NA,1628,"Festivus (1)","Winter Warmer",356,12,NA,357,"Manayunk Brewing Company","Philadelphia","PA","Festivus (1) (Manayunk Brewing Company)"
"1261",1261,0.067,NA,1626,"Manayunk Oktoberfest","MÃ¤rzen / Oktoberfest",356,12,NA,357,"Manayunk Brewing Company","Philadelphia","PA","Manayunk Oktoberfest (Manayunk Brewing Company)"
"1262",1262,0.045,21,1625,"Belgian Style Session Ale","Belgian Pale Ale",356,12,NA,357,"Manayunk Brewing Company","Philadelphia","PA","Belgian Style Session Ale (Manayunk Brewing Company)"
