"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVK","HUR","TOT","PC_LF","M","2010-01",14.9,
"SVK","HUR","TOT","PC_LF","M","2010-02",14.9,
"SVK","HUR","TOT","PC_LF","M","2010-03",14.9,
"SVK","HUR","TOT","PC_LF","M","2010-04",14.8,
"SVK","HUR","TOT","PC_LF","M","2010-05",14.7,
"SVK","HUR","TOT","PC_LF","M","2010-06",14.5,
"SVK","HUR","TOT","PC_LF","M","2010-07",14.3,
"SVK","HUR","TOT","PC_LF","M","2010-08",14.2,
"SVK","HUR","TOT","PC_LF","M","2010-09",14.2,
"SVK","HUR","TOT","PC_LF","M","2010-10",14,
"SVK","HUR","TOT","PC_LF","M","2010-11",13.9,
"SVK","HUR","TOT","PC_LF","M","2010-12",13.8,
"SVK","HUR","TOT","PC_LF","M","2011-01",13.8,
"SVK","HUR","TOT","PC_LF","M","2011-02",13.7,
"SVK","HUR","TOT","PC_LF","M","2011-03",13.7,
"SVK","HUR","TOT","PC_LF","M","2011-04",13.6,
"SVK","HUR","TOT","PC_LF","M","2011-05",13.6,
"SVK","HUR","TOT","PC_LF","M","2011-06",13.4,
"SVK","HUR","TOT","PC_LF","M","2011-07",13.3,
"SVK","HUR","TOT","PC_LF","M","2011-08",13.3,
"SVK","HUR","TOT","PC_LF","M","2011-09",13.5,
"SVK","HUR","TOT","PC_LF","M","2011-10",13.7,
"SVK","HUR","TOT","PC_LF","M","2011-11",13.8,
"SVK","HUR","TOT","PC_LF","M","2011-12",13.8,
"SVK","HUR","TOT","PC_LF","M","2012-01",13.8,
"SVK","HUR","TOT","PC_LF","M","2012-02",13.8,
"SVK","HUR","TOT","PC_LF","M","2012-03",13.8,
"SVK","HUR","TOT","PC_LF","M","2012-04",13.9,
"SVK","HUR","TOT","PC_LF","M","2012-05",13.8,
"SVK","HUR","TOT","PC_LF","M","2012-06",13.7,
"SVK","HUR","TOT","PC_LF","M","2012-07",13.8,
"SVK","HUR","TOT","PC_LF","M","2012-08",13.9,
"SVK","HUR","TOT","PC_LF","M","2012-09",13.8,
"SVK","HUR","TOT","PC_LF","M","2012-10",14,
"SVK","HUR","TOT","PC_LF","M","2012-11",14.2,
"SVK","HUR","TOT","PC_LF","M","2012-12",14.3,
"SVK","HUR","TOT","PC_LF","M","2013-01",14.3,
"SVK","HUR","TOT","PC_LF","M","2013-02",14.3,
"SVK","HUR","TOT","PC_LF","M","2013-03",14.3,
"SVK","HUR","TOT","PC_LF","M","2013-04",14.3,
"SVK","HUR","TOT","PC_LF","M","2013-05",14.3,
"SVK","HUR","TOT","PC_LF","M","2013-06",14.3,
"SVK","HUR","TOT","PC_LF","M","2013-07",14.1,
"SVK","HUR","TOT","PC_LF","M","2013-08",14,
"SVK","HUR","TOT","PC_LF","M","2013-09",14,
"SVK","HUR","TOT","PC_LF","M","2013-10",14,
"SVK","HUR","TOT","PC_LF","M","2013-11",14,
"SVK","HUR","TOT","PC_LF","M","2013-12",13.9,
"SVK","HUR","TOT","PC_LF","M","2014-01",13.8,
"SVK","HUR","TOT","PC_LF","M","2014-02",13.8,
"SVK","HUR","TOT","PC_LF","M","2014-03",13.7,
"SVK","HUR","TOT","PC_LF","M","2014-04",13.5,
"SVK","HUR","TOT","PC_LF","M","2014-05",13.4,
"SVK","HUR","TOT","PC_LF","M","2014-06",13.2,
"SVK","HUR","TOT","PC_LF","M","2014-07",13.1,
"SVK","HUR","TOT","PC_LF","M","2014-08",12.9,
"SVK","HUR","TOT","PC_LF","M","2014-09",12.6,
"SVK","HUR","TOT","PC_LF","M","2014-10",12.5,
"SVK","HUR","TOT","PC_LF","M","2014-11",12.5,
"SVK","HUR","TOT","PC_LF","M","2014-12",12.4,
"SVK","HUR","TOT","PC_LF","M","2015-01",12.3,
"SVK","HUR","TOT","PC_LF","M","2015-02",12.1,
"SVK","HUR","TOT","PC_LF","M","2015-03",11.9,
"SVK","HUR","TOT","PC_LF","M","2015-04",11.7,
"SVK","HUR","TOT","PC_LF","M","2015-05",11.5,
"SVK","HUR","TOT","PC_LF","M","2015-06",11.5,
"SVK","HUR","TOT","PC_LF","M","2015-07",11.4,
"SVK","HUR","TOT","PC_LF","M","2015-08",11.3,
"SVK","HUR","TOT","PC_LF","M","2015-09",11.2,
"SVK","HUR","TOT","PC_LF","M","2015-10",11,
"SVK","HUR","TOT","PC_LF","M","2015-11",10.9,
"SVK","HUR","TOT","PC_LF","M","2015-12",10.7,
"SVK","HUR","TOT","PC_LF","M","2016-01",10.4,
"SVK","HUR","TOT","PC_LF","M","2016-02",10.3,
"SVK","HUR","TOT","PC_LF","M","2016-03",10.1,
"SVK","HUR","TOT","PC_LF","M","2016-04",10,
"SVK","HUR","TOT","PC_LF","M","2016-05",9.8,
"SVK","HUR","TOT","PC_LF","M","2016-06",9.7,
"SVK","HUR","TOT","PC_LF","M","2016-07",9.6,
"SVK","HUR","TOT","PC_LF","M","2016-08",9.5,
"SVK","HUR","TOT","PC_LF","M","2016-09",9.4,
"SVK","HUR","TOT","PC_LF","M","2016-10",9.2,
"SVK","HUR","TOT","PC_LF","M","2016-11",9,
"SVK","HUR","TOT","PC_LF","M","2016-12",8.8,
"SVK","HUR","TOT","PC_LF","M","2017-01",8.6,
"SVK","HUR","TOT","PC_LF","M","2017-02",8.5,
"SVK","HUR","TOT","PC_LF","M","2017-03",8.4,
"SVK","HUR","TOT","PC_LF","M","2017-04",8.4,
"SVK","HUR","TOT","PC_LF","M","2017-05",8.3,
"SVK","HUR","TOT","PC_LF","M","2017-06",8,
"SVK","HUR","TOT","PC_LF","M","2017-07",7.9,
"SVK","HUR","TOT","PC_LF","M","2017-08",7.8,
"SVK","HUR","TOT","PC_LF","M","2017-09",7.8,
"SVK","HUR","TOT","PC_LF","M","2017-10",7.8,
"SVK","HUR","TOT","PC_LF","M","2017-11",7.7,
"SVK","HUR","TOT","PC_LF","M","2017-12",7.5,
"SVK","HUR","TOT","PC_LF","M","2018-01",7.2,
"SVK","HUR","TOT","PC_LF","M","2018-02",7,
"SVK","HUR","TOT","PC_LF","M","2018-03",6.9,
"SVK","HUR","TOT","PC_LF","M","2018-04",6.8,
"SVK","HUR","TOT","PC_LF","M","2018-05",6.7,
"SVK","HUR","TOT","PC_LF","M","2018-06",6.6,
"SVK","HUR","TOT","PC_LF","M","2018-07",6.4,
"SVK","HUR","TOT","PC_LF","M","2018-08",6.2,
"SVK","HUR","TOT","PC_LF","M","2018-09",6.2,
"SVK","HUR","TOT","PC_LF","M","2018-10",6.1,
"SVK","HUR","TOT","PC_LF","M","2018-11",6.1,
"SVK","HUR","TOT","PC_LF","M","2018-12",5.9,
"SVK","HUR","TOT","PC_LF","M","2019-01",5.8,
"SVK","HUR","TOT","PC_LF","M","2019-02",5.8,
"SVK","HUR","TOT","PC_LF","M","2019-03",5.7,
"SVK","HUR","TOT","PC_LF","M","2019-04",5.6,
"SVK","HUR","TOT","PC_LF","M","2019-05",5.7,
"SVK","HUR","TOT","PC_LF","M","2019-06",5.7,
"SVK","HUR","TOT","PC_LF","M","2019-07",5.7,
"SVK","HUR","TOT","PC_LF","M","2019-08",5.7,
"SVK","HUR","TOT","PC_LF","M","2019-09",5.8,
"SVK","HUR","TOT","PC_LF","M","2019-10",5.7,
"SVK","HUR","TOT","PC_LF","M","2019-11",5.7,
"SVK","HUR","TOT","PC_LF","M","2019-12",5.8,
"SVK","HUR","TOT","PC_LF","M","2020-01",5.9,
"SVK","HUR","TOT","PC_LF","M","2020-02",6,
"SVK","HUR","TOT","PC_LF","M","2020-03",5.9,
"SVK","HUR","TOT","PC_LF","M","2020-04",6.4,
"SVK","HUR","TOT","PC_LF","M","2020-05",6.6,
"SVK","HUR","TOT","PC_LF","M","2020-06",6.7,
"SVK","HUR","TOT","PC_LF","M","2020-07",7,
"SVK","HUR","TOT","PC_LF","M","2020-08",7.1,
"SVK","HUR","TOT","PC_LF","M","2020-09",7,
"SVK","HUR","TOT","PC_LF","M","2020-10",7,
"SVK","HUR","TOT","PC_LF","M","2020-11",7,
"SVK","HUR","TOT","PC_LF","M","2020-12",7,
"SVK","HUR","TOT","PC_LF","M","2021-01",7.1,
"SVK","HUR","TOT","PC_LF","M","2021-02",7.1,
"SVK","HUR","TOT","PC_LF","M","2021-03",7.1,
"SVK","HUR","TOT","PC_LF","M","2021-04",7,
"SVK","HUR","TOT","PC_LF","M","2021-05",6.9,
"SVK","HUR","TOT","PC_LF","M","2021-06",6.9,
"SVK","HUR","TOT","PC_LF","M","2021-07",6.8,
"SVK","HUR","TOT","PC_LF","M","2021-08",6.8,
"SVK","HUR","TOT","PC_LF","M","2021-09",6.6,
"SVK","HUR","TOT","PC_LF","M","2021-10",6.5,
"SVK","HUR","TOT","PC_LF","M","2021-11",6.4,
"SVK","HUR","TOT","PC_LF","M","2021-12",6.4,
"SVK","HUR","TOT","PC_LF","M","2022-01",6.4,
"SVK","HUR","TOT","PC_LF","M","2022-02",6.4,
"SVK","HUR","TOT","PC_LF","M","2022-03",6.3,
"SVK","HUR","TOT","PC_LF","M","2022-04",6.3,
"SVK","HUR","TOT","PC_LF","M","2022-05",6.2,
"SVK","HUR","TOT","PC_LF","M","2022-06",6.2,
"SVK","HUR","TOT","PC_LF","M","2022-07",6.1,
"SVK","HUR","TOT","PC_LF","M","2022-08",6,
"SVK","HUR","TOT","PC_LF","M","2022-09",6,
"SVK","HUR","TOT","PC_LF","M","2022-10",6,
"SVK","HUR","TOT","PC_LF","M","2022-11",6.1,
"SVK","HUR","TOT","PC_LF","M","2022-12",6.1,
"SVK","HUR","TOT","PC_LF","M","2023-01",6.1,
"SVK","HUR","TOT","PC_LF","M","2023-02",6.1,
"SVK","HUR","TOT","PC_LF","M","2023-03",6.1,
"SVK","HUR","TOT","PC_LF","M","2023-04",6.1,
"ESP","HUR","TOT","PC_LF","M","2003-06",11.5,
"ESP","HUR","TOT","PC_LF","M","2003-07",11.6,
"ESP","HUR","TOT","PC_LF","M","2003-08",11.5,
"ESP","HUR","TOT","PC_LF","M","2003-09",11.5,
"ESP","HUR","TOT","PC_LF","M","2003-10",11.4,
"ESP","HUR","TOT","PC_LF","M","2003-11",11.3,
"ESP","HUR","TOT","PC_LF","M","2003-12",11.4,
"ESP","HUR","TOT","PC_LF","M","2004-01",11.3,
"ESP","HUR","TOT","PC_LF","M","2004-02",11.2,
"ESP","HUR","TOT","PC_LF","M","2004-03",11.1,
"ESP","HUR","TOT","PC_LF","M","2004-04",11.2,
"ESP","HUR","TOT","PC_LF","M","2004-05",11.2,
"ESP","HUR","TOT","PC_LF","M","2004-06",11.2,
"ESP","HUR","TOT","PC_LF","M","2004-07",11,
"ESP","HUR","TOT","PC_LF","M","2004-08",11,
"ESP","HUR","TOT","PC_LF","M","2004-09",10.9,
"ESP","HUR","TOT","PC_LF","M","2004-10",10.7,
"ESP","HUR","TOT","PC_LF","M","2004-11",10.6,
"ESP","HUR","TOT","PC_LF","M","2004-12",10.3,
"ESP","HUR","TOT","PC_LF","M","2005-01",10.1,
"ESP","HUR","TOT","PC_LF","M","2005-02",9.9,
"ESP","HUR","TOT","PC_LF","M","2005-03",9.7,
"ESP","HUR","TOT","PC_LF","M","2005-04",9.7,
"ESP","HUR","TOT","PC_LF","M","2005-05",9.4,
"ESP","HUR","TOT","PC_LF","M","2005-06",9.1,
"ESP","HUR","TOT","PC_LF","M","2005-07",8.8,
"ESP","HUR","TOT","PC_LF","M","2005-08",8.6,
"ESP","HUR","TOT","PC_LF","M","2005-09",8.5,
"ESP","HUR","TOT","PC_LF","M","2005-10",8.6,
"ESP","HUR","TOT","PC_LF","M","2005-11",8.7,
"ESP","HUR","TOT","PC_LF","M","2005-12",8.8,
"ESP","HUR","TOT","PC_LF","M","2006-01",8.8,
"ESP","HUR","TOT","PC_LF","M","2006-02",8.7,
"ESP","HUR","TOT","PC_LF","M","2006-03",8.7,
"ESP","HUR","TOT","PC_LF","M","2006-04",8.6,
"ESP","HUR","TOT","PC_LF","M","2006-05",8.5,
"ESP","HUR","TOT","PC_LF","M","2006-06",8.4,
"ESP","HUR","TOT","PC_LF","M","2006-07",8.3,
"ESP","HUR","TOT","PC_LF","M","2006-08",8.3,
"ESP","HUR","TOT","PC_LF","M","2006-09",8.2,
"ESP","HUR","TOT","PC_LF","M","2006-10",8.2,
"ESP","HUR","TOT","PC_LF","M","2006-11",8.3,
"ESP","HUR","TOT","PC_LF","M","2006-12",8.3,
"ESP","HUR","TOT","PC_LF","M","2007-01",8.3,
"ESP","HUR","TOT","PC_LF","M","2007-02",8.2,
"ESP","HUR","TOT","PC_LF","M","2007-03",8.1,
"ESP","HUR","TOT","PC_LF","M","2007-04",8,
"ESP","HUR","TOT","PC_LF","M","2007-05",7.9,
"ESP","HUR","TOT","PC_LF","M","2007-06",8,
"ESP","HUR","TOT","PC_LF","M","2007-07",8.1,
"ESP","HUR","TOT","PC_LF","M","2007-08",8.3,
"ESP","HUR","TOT","PC_LF","M","2007-09",8.3,
"ESP","HUR","TOT","PC_LF","M","2007-10",8.4,
"ESP","HUR","TOT","PC_LF","M","2007-11",8.6,
"ESP","HUR","TOT","PC_LF","M","2007-12",8.8,
"ESP","HUR","TOT","PC_LF","M","2008-01",9.1,
"ESP","HUR","TOT","PC_LF","M","2008-02",9.3,
"ESP","HUR","TOT","PC_LF","M","2008-03",9.5,
"ESP","HUR","TOT","PC_LF","M","2008-04",10,
"ESP","HUR","TOT","PC_LF","M","2008-05",10.4,
"ESP","HUR","TOT","PC_LF","M","2008-06",10.8,
"ESP","HUR","TOT","PC_LF","M","2008-07",11.1,
"ESP","HUR","TOT","PC_LF","M","2008-08",11.5,
"ESP","HUR","TOT","PC_LF","M","2008-09",12,
"ESP","HUR","TOT","PC_LF","M","2008-10",12.9,
"ESP","HUR","TOT","PC_LF","M","2008-11",13.8,
"ESP","HUR","TOT","PC_LF","M","2008-12",14.8,
"ESP","HUR","TOT","PC_LF","M","2009-01",15.9,
"ESP","HUR","TOT","PC_LF","M","2009-02",16.8,
"ESP","HUR","TOT","PC_LF","M","2009-03",17.5,
"ESP","HUR","TOT","PC_LF","M","2009-04",17.8,
"ESP","HUR","TOT","PC_LF","M","2009-05",17.9,
"ESP","HUR","TOT","PC_LF","M","2009-06",17.9,
"ESP","HUR","TOT","PC_LF","M","2009-07",18,
"ESP","HUR","TOT","PC_LF","M","2009-08",18.2,
"ESP","HUR","TOT","PC_LF","M","2009-09",18.4,
"ESP","HUR","TOT","PC_LF","M","2009-10",18.6,
"ESP","HUR","TOT","PC_LF","M","2009-11",18.7,
"ESP","HUR","TOT","PC_LF","M","2009-12",18.9,
"ESP","HUR","TOT","PC_LF","M","2010-01",19.1,
"ESP","HUR","TOT","PC_LF","M","2010-02",19.2,
"ESP","HUR","TOT","PC_LF","M","2010-03",19.4,
"ESP","HUR","TOT","PC_LF","M","2010-04",19.8,
"ESP","HUR","TOT","PC_LF","M","2010-05",20,
"ESP","HUR","TOT","PC_LF","M","2010-06",20.1,
"ESP","HUR","TOT","PC_LF","M","2010-07",19.9,
"ESP","HUR","TOT","PC_LF","M","2010-08",20,
"ESP","HUR","TOT","PC_LF","M","2010-09",20.1,
"ESP","HUR","TOT","PC_LF","M","2010-10",20.1,
"ESP","HUR","TOT","PC_LF","M","2010-11",20.2,
"ESP","HUR","TOT","PC_LF","M","2010-12",20.4,
"ESP","HUR","TOT","PC_LF","M","2011-01",20.4,
"ESP","HUR","TOT","PC_LF","M","2011-02",20.5,
"ESP","HUR","TOT","PC_LF","M","2011-03",20.6,
"ESP","HUR","TOT","PC_LF","M","2011-04",20.6,
"ESP","HUR","TOT","PC_LF","M","2011-05",20.7,
"ESP","HUR","TOT","PC_LF","M","2011-06",21,
"ESP","HUR","TOT","PC_LF","M","2011-07",21.4,
"ESP","HUR","TOT","PC_LF","M","2011-08",21.7,
"ESP","HUR","TOT","PC_LF","M","2011-09",22.1,
"ESP","HUR","TOT","PC_LF","M","2011-10",22.4,
"ESP","HUR","TOT","PC_LF","M","2011-11",22.7,
"ESP","HUR","TOT","PC_LF","M","2011-12",22.9,
"ESP","HUR","TOT","PC_LF","M","2012-01",23.3,
"ESP","HUR","TOT","PC_LF","M","2012-02",23.6,
"ESP","HUR","TOT","PC_LF","M","2012-03",23.9,
"ESP","HUR","TOT","PC_LF","M","2012-04",24.2,
"ESP","HUR","TOT","PC_LF","M","2012-05",24.6,
"ESP","HUR","TOT","PC_LF","M","2012-06",24.7,
"ESP","HUR","TOT","PC_LF","M","2012-07",25,
"ESP","HUR","TOT","PC_LF","M","2012-08",25.2,
"ESP","HUR","TOT","PC_LF","M","2012-09",25.4,
"ESP","HUR","TOT","PC_LF","M","2012-10",25.7,
"ESP","HUR","TOT","PC_LF","M","2012-11",25.9,
"ESP","HUR","TOT","PC_LF","M","2012-12",26,
"ESP","HUR","TOT","PC_LF","M","2013-01",26.3,
"ESP","HUR","TOT","PC_LF","M","2013-02",26.4,
"ESP","HUR","TOT","PC_LF","M","2013-03",26.4,
"ESP","HUR","TOT","PC_LF","M","2013-04",26.3,
"ESP","HUR","TOT","PC_LF","M","2013-05",26.2,
"ESP","HUR","TOT","PC_LF","M","2013-06",26.1,
"ESP","HUR","TOT","PC_LF","M","2013-07",26.1,
"ESP","HUR","TOT","PC_LF","M","2013-08",26.1,
"ESP","HUR","TOT","PC_LF","M","2013-09",26,
"ESP","HUR","TOT","PC_LF","M","2013-10",26,
"ESP","HUR","TOT","PC_LF","M","2013-11",25.9,
"ESP","HUR","TOT","PC_LF","M","2013-12",25.6,
"ESP","HUR","TOT","PC_LF","M","2014-01",25.6,
"ESP","HUR","TOT","PC_LF","M","2014-02",25.3,
"ESP","HUR","TOT","PC_LF","M","2014-03",25.2,
"ESP","HUR","TOT","PC_LF","M","2014-04",24.8,
"ESP","HUR","TOT","PC_LF","M","2014-05",24.6,
"ESP","HUR","TOT","PC_LF","M","2014-06",24.3,
"ESP","HUR","TOT","PC_LF","M","2014-07",24.3,
"ESP","HUR","TOT","PC_LF","M","2014-08",24.1,
"ESP","HUR","TOT","PC_LF","M","2014-09",23.9,
"ESP","HUR","TOT","PC_LF","M","2014-10",23.9,
"ESP","HUR","TOT","PC_LF","M","2014-11",23.8,
"ESP","HUR","TOT","PC_LF","M","2014-12",23.7,
"ESP","HUR","TOT","PC_LF","M","2015-01",23.5,
"ESP","HUR","TOT","PC_LF","M","2015-02",23.2,
"ESP","HUR","TOT","PC_LF","M","2015-03",23,
"ESP","HUR","TOT","PC_LF","M","2015-04",22.7,
"ESP","HUR","TOT","PC_LF","M","2015-05",22.5,
"ESP","HUR","TOT","PC_LF","M","2015-06",22.2,
"ESP","HUR","TOT","PC_LF","M","2015-07",21.8,
"ESP","HUR","TOT","PC_LF","M","2015-08",21.6,
"ESP","HUR","TOT","PC_LF","M","2015-09",21.4,
"ESP","HUR","TOT","PC_LF","M","2015-10",21.2,
"ESP","HUR","TOT","PC_LF","M","2015-11",20.9,
"ESP","HUR","TOT","PC_LF","M","2015-12",20.8,
"ESP","HUR","TOT","PC_LF","M","2016-01",20.6,
"ESP","HUR","TOT","PC_LF","M","2016-02",20.5,
"ESP","HUR","TOT","PC_LF","M","2016-03",20.3,
"ESP","HUR","TOT","PC_LF","M","2016-04",20.3,
"ESP","HUR","TOT","PC_LF","M","2016-05",20.1,
"ESP","HUR","TOT","PC_LF","M","2016-06",19.9,
"ESP","HUR","TOT","PC_LF","M","2016-07",19.5,
"ESP","HUR","TOT","PC_LF","M","2016-08",19.3,
"ESP","HUR","TOT","PC_LF","M","2016-09",19.1,
"ESP","HUR","TOT","PC_LF","M","2016-10",18.8,
"ESP","HUR","TOT","PC_LF","M","2016-11",18.8,
"ESP","HUR","TOT","PC_LF","M","2016-12",18.6,
"ESP","HUR","TOT","PC_LF","M","2017-01",18.4,
"ESP","HUR","TOT","PC_LF","M","2017-02",18.2,
"ESP","HUR","TOT","PC_LF","M","2017-03",18,
"ESP","HUR","TOT","PC_LF","M","2017-04",17.6,
"ESP","HUR","TOT","PC_LF","M","2017-05",17.3,
"ESP","HUR","TOT","PC_LF","M","2017-06",17.1,
"ESP","HUR","TOT","PC_LF","M","2017-07",16.8,
"ESP","HUR","TOT","PC_LF","M","2017-08",16.7,
"ESP","HUR","TOT","PC_LF","M","2017-09",16.7,
"ESP","HUR","TOT","PC_LF","M","2017-10",16.6,
"ESP","HUR","TOT","PC_LF","M","2017-11",16.6,
"ESP","HUR","TOT","PC_LF","M","2017-12",16.6,
"ESP","HUR","TOT","PC_LF","M","2018-01",16.5,
"ESP","HUR","TOT","PC_LF","M","2018-02",16.3,
"ESP","HUR","TOT","PC_LF","M","2018-03",16,
"ESP","HUR","TOT","PC_LF","M","2018-04",15.7,
"ESP","HUR","TOT","PC_LF","M","2018-05",15.5,
"ESP","HUR","TOT","PC_LF","M","2018-06",15.2,
"ESP","HUR","TOT","PC_LF","M","2018-07",15,
"ESP","HUR","TOT","PC_LF","M","2018-08",14.8,
"ESP","HUR","TOT","PC_LF","M","2018-09",14.7,
"ESP","HUR","TOT","PC_LF","M","2018-10",14.6,
"ESP","HUR","TOT","PC_LF","M","2018-11",14.5,
"ESP","HUR","TOT","PC_LF","M","2018-12",14.4,
"ESP","HUR","TOT","PC_LF","M","2019-01",14.3,
"ESP","HUR","TOT","PC_LF","M","2019-02",14.2,
"ESP","HUR","TOT","PC_LF","M","2019-03",14.2,
"ESP","HUR","TOT","PC_LF","M","2019-04",14.2,
"ESP","HUR","TOT","PC_LF","M","2019-05",14.2,
"ESP","HUR","TOT","PC_LF","M","2019-06",14.2,
"ESP","HUR","TOT","PC_LF","M","2019-07",14.2,
"ESP","HUR","TOT","PC_LF","M","2019-08",14.1,
"ESP","HUR","TOT","PC_LF","M","2019-09",14,
"ESP","HUR","TOT","PC_LF","M","2019-10",13.9,
"ESP","HUR","TOT","PC_LF","M","2019-11",13.9,
"ESP","HUR","TOT","PC_LF","M","2019-12",13.8,
"ESP","HUR","TOT","PC_LF","M","2020-01",13.9,
"ESP","HUR","TOT","PC_LF","M","2020-02",13.6,
"ESP","HUR","TOT","PC_LF","M","2020-03",14.5,
"ESP","HUR","TOT","PC_LF","M","2020-04",15.2,
"ESP","HUR","TOT","PC_LF","M","2020-05",15.5,
"ESP","HUR","TOT","PC_LF","M","2020-06",15.9,
"ESP","HUR","TOT","PC_LF","M","2020-07",16.2,
"ESP","HUR","TOT","PC_LF","M","2020-08",16.5,
"ESP","HUR","TOT","PC_LF","M","2020-09",16.4,
"ESP","HUR","TOT","PC_LF","M","2020-10",16.3,
"ESP","HUR","TOT","PC_LF","M","2020-11",16.2,
"ESP","HUR","TOT","PC_LF","M","2020-12",16.2,
"ESP","HUR","TOT","PC_LF","M","2021-01",15.8,
"ESP","HUR","TOT","PC_LF","M","2021-02",15.6,
"ESP","HUR","TOT","PC_LF","M","2021-03",15.3,
"ESP","HUR","TOT","PC_LF","M","2021-04",15.5,
"ESP","HUR","TOT","PC_LF","M","2021-05",15.5,
"ESP","HUR","TOT","PC_LF","M","2021-06",15.4,
"ESP","HUR","TOT","PC_LF","M","2021-07",15.1,
"ESP","HUR","TOT","PC_LF","M","2021-08",14.7,
"ESP","HUR","TOT","PC_LF","M","2021-09",14.2,
"ESP","HUR","TOT","PC_LF","M","2021-10",13.7,
"ESP","HUR","TOT","PC_LF","M","2021-11",13.4,
"ESP","HUR","TOT","PC_LF","M","2021-12",13.3,
"ESP","HUR","TOT","PC_LF","M","2022-01",13.3,
"ESP","HUR","TOT","PC_LF","M","2022-02",13.2,
"ESP","HUR","TOT","PC_LF","M","2022-03",13.2,
"ESP","HUR","TOT","PC_LF","M","2022-04",12.9,
"ESP","HUR","TOT","PC_LF","M","2022-05",12.6,
"ESP","HUR","TOT","PC_LF","M","2022-06",12.6,
"ESP","HUR","TOT","PC_LF","M","2022-07",12.6,
"ESP","HUR","TOT","PC_LF","M","2022-08",12.7,
"ESP","HUR","TOT","PC_LF","M","2022-09",12.9,
"ESP","HUR","TOT","PC_LF","M","2022-10",13,
"ESP","HUR","TOT","PC_LF","M","2022-11",13,
"ESP","HUR","TOT","PC_LF","M","2022-12",13,
"ESP","HUR","TOT","PC_LF","M","2023-01",12.9,
"ESP","HUR","TOT","PC_LF","M","2023-02",12.8,
"ESP","HUR","TOT","PC_LF","M","2023-03",12.8,
"ESP","HUR","TOT","PC_LF","M","2023-04",12.7,
"SWE","HUR","TOT","PC_LF","M","2003-06",6.4,
"SWE","HUR","TOT","PC_LF","M","2003-07",6.5,
"SWE","HUR","TOT","PC_LF","M","2003-08",6.9,
"SWE","HUR","TOT","PC_LF","M","2003-09",6.5,
"SWE","HUR","TOT","PC_LF","M","2003-10",6.9,
"SWE","HUR","TOT","PC_LF","M","2003-11",7.3,
"SWE","HUR","TOT","PC_LF","M","2003-12",7,
"SWE","HUR","TOT","PC_LF","M","2004-01",7,
"SWE","HUR","TOT","PC_LF","M","2004-02",7.6,
"SWE","HUR","TOT","PC_LF","M","2004-03",7.4,
"SWE","HUR","TOT","PC_LF","M","2004-04",7.1,
"SWE","HUR","TOT","PC_LF","M","2004-05",7.6,
"SWE","HUR","TOT","PC_LF","M","2004-06",7.4,
"SWE","HUR","TOT","PC_LF","M","2004-07",7.2,
"SWE","HUR","TOT","PC_LF","M","2004-08",7.3,
"SWE","HUR","TOT","PC_LF","M","2004-09",7.8,
"SWE","HUR","TOT","PC_LF","M","2004-10",7.1,
"SWE","HUR","TOT","PC_LF","M","2004-11",7.5,
"SWE","HUR","TOT","PC_LF","M","2004-12",7.5,
"SWE","HUR","TOT","PC_LF","M","2005-01",7,
"SWE","HUR","TOT","PC_LF","M","2005-02",7.8,
"SWE","HUR","TOT","PC_LF","M","2005-03",7.3,"B"
"SWE","HUR","TOT","PC_LF","M","2005-04",7.8,
"SWE","HUR","TOT","PC_LF","M","2005-05",8.1,
"SWE","HUR","TOT","PC_LF","M","2005-06",8.4,
"SWE","HUR","TOT","PC_LF","M","2005-07",8.3,
"SWE","HUR","TOT","PC_LF","M","2005-08",8,
"SWE","HUR","TOT","PC_LF","M","2005-09",7.6,
"SWE","HUR","TOT","PC_LF","M","2005-10",8.2,
"SWE","HUR","TOT","PC_LF","M","2005-11",7.4,
"SWE","HUR","TOT","PC_LF","M","2005-12",7.9,
"SWE","HUR","TOT","PC_LF","M","2006-01",8.1,
"SWE","HUR","TOT","PC_LF","M","2006-02",7.3,
"SWE","HUR","TOT","PC_LF","M","2006-03",7.6,
"SWE","HUR","TOT","PC_LF","M","2006-04",8,
"SWE","HUR","TOT","PC_LF","M","2006-05",7.4,
"SWE","HUR","TOT","PC_LF","M","2006-06",7.2,
"SWE","HUR","TOT","PC_LF","M","2006-07",7.2,
"SWE","HUR","TOT","PC_LF","M","2006-08",7.2,
"SWE","HUR","TOT","PC_LF","M","2006-09",6.9,
"SWE","HUR","TOT","PC_LF","M","2006-10",6.8,
"SWE","HUR","TOT","PC_LF","M","2006-11",6.8,
"SWE","HUR","TOT","PC_LF","M","2006-12",6.6,
"SWE","HUR","TOT","PC_LF","M","2007-01",6.7,
"SWE","HUR","TOT","PC_LF","M","2007-02",6.4,
"SWE","HUR","TOT","PC_LF","M","2007-03",6.7,
"SWE","HUR","TOT","PC_LF","M","2007-04",6.3,
"SWE","HUR","TOT","PC_LF","M","2007-05",6.1,
"SWE","HUR","TOT","PC_LF","M","2007-06",6.4,
"SWE","HUR","TOT","PC_LF","M","2007-07",6,
"SWE","HUR","TOT","PC_LF","M","2007-08",6.2,
"SWE","HUR","TOT","PC_LF","M","2007-09",6.3,
"SWE","HUR","TOT","PC_LF","M","2007-10",6.4,
"SWE","HUR","TOT","PC_LF","M","2007-11",6.1,
