u,v,w,x,y,z
30.384,12.545,-0.001017,103.85,40.0,10.285
32.558,7.9885,-0.001017,105.45,40.0,10.285
32.248,4.1329,-0.012604,107.05,40.0,10.285
31.937,1.3288,-0.024191,108.66,40.0,10.285
31.005,-1.8257,-0.024191,110.26,40.0,10.285
31.937,-6.0318,-0.012604,111.86,40.0,10.285
34.111,-7.0833,0.010569,113.46,40.0,10.285
39.08,-10.588,-0.001017,115.07,40.0,10.285
42.186,-16.897,-0.012604,116.67,40.0,10.285
42.807,-19.0,-0.024191,118.27,40.0,10.285
41.565,-22.155,0.022156,119.87,40.0,10.285
42.807,-20.052,0.010569,121.48,40.0,10.285
44.05,-24.258,0.022156,123.08,40.0,10.285
44.05,-26.011,0.033743,124.68,40.0,10.285
49.019,-11.64,-0.001017,126.29,40.0,10.285
53.367,-14.794,0.022156,127.89,40.0,10.285
48.398,-17.598,0.056916,129.49,40.0,10.285
47.466,-27.062,-0.001017,131.09,40.0,10.285
43.118,-27.062,0.022156,132.7,40.0,10.285
41.565,-3.5782,-0.71939,134.3,40.0,10.285
58.647,-13.392,1.0186,70.188,40.0,11.428
58.336,-17.598,-0.001017,71.791,40.0,11.428
55.541,-21.805,-0.001017,73.393,40.0,11.428
51.814,-22.155,0.010569,74.996,40.0,11.428
48.398,-24.609,0.010569,76.599,40.0,11.428
44.36,-26.361,-0.001017,78.202,40.0,11.428
40.012,-23.908,-0.012604,79.805,40.0,11.428
34.732,-18.65,-0.024191,81.407,40.0,11.428
31.005,-14.093,-0.047364,83.01,40.0,11.428
28.521,-5.6813,-0.024191,84.613,40.0,11.428
25.725,-0.073181,-0.012604,86.216,40.0,11.428
22.93,5.5349,-0.012604,87.819,40.0,11.428
20.756,13.246,-0.012604,89.421,40.0,11.428
22.62,19.906,-0.001017,91.024,40.0,11.428
26.657,30.07,0.022156,92.627,40.0,11.428
30.384,35.328,0.022156,94.23,40.0,11.428
32.558,36.379,0.010569,95.833,40.0,11.428
34.111,36.379,-0.001017,97.435,40.0,11.428
32.248,29.72,0.033743,99.038,40.0,11.428
32.248,24.112,0.045329,100.64,40.0,11.428
33.179,20.607,0.010569,102.24,40.0,11.428
34.732,16.05,-0.001017,103.85,40.0,11.428
36.285,10.442,0.010569,105.45,40.0,11.428
36.596,5.1844,0.010569,107.05,40.0,11.428
36.596,0.97834,-0.012604,108.66,40.0,11.428
36.285,-3.2277,-0.012604,110.26,40.0,11.428
36.596,-7.4338,-0.012604,111.86,40.0,11.428
38.149,-8.4853,-0.001017,113.46,40.0,11.428
42.497,-12.341,-0.012604,115.07,40.0,11.428
44.981,-16.547,-0.024191,116.67,40.0,11.428
45.602,-16.897,-0.024191,118.27,40.0,11.428
43.118,-17.248,0.022156,119.87,40.0,11.428
44.05,-15.846,0.022156,121.48,40.0,11.428
43.118,-20.403,0.022156,123.08,40.0,11.428
40.944,-21.104,0.045329,124.68,40.0,11.428
44.36,-10.588,0.022156,126.29,40.0,11.428
45.913,-13.392,0.022156,127.89,40.0,11.428
41.876,-17.949,0.045329,129.49,40.0,11.428
42.186,-26.361,0.022156,131.09,40.0,11.428
38.149,-23.207,0.022156,132.7,40.0,11.428
35.975,-5.6813,-0.91636,134.3,40.0,11.428
52.125,-13.042,1.2156,70.188,40.0,12.571
50.882,-16.547,-0.001017,71.791,40.0,12.571
48.087,-19.0,-0.001017,73.393,40.0,12.571
44.671,-19.0,-0.001017,74.996,40.0,12.571
41.876,-19.702,-0.001017,76.599,40.0,12.571
38.459,-19.351,-0.001017,78.202,40.0,12.571
35.043,-16.547,-0.012604,79.805,40.0,12.571
31.937,-12.341,-0.024191,81.407,40.0,12.571
28.521,-8.8358,-0.047364,83.01,40.0,12.571
26.657,-2.8772,-0.024191,84.613,40.0,12.571
25.104,-0.42369,-0.001017,86.216,40.0,12.571
23.241,2.7309,-0.012604,87.819,40.0,12.571
21.377,9.3905,-0.012604,89.421,40.0,12.571
22.93,14.298,-0.012604,91.024,40.0,12.571
26.036,22.359,-0.001017,92.627,40.0,12.571
30.384,27.266,-0.001017,94.23,40.0,12.571
33.8,29.019,-0.001017,95.833,40.0,12.571
35.043,31.472,0.010569,97.435,40.0,12.571
34.422,27.266,0.033743,99.038,40.0,12.571
33.8,22.359,0.045329,100.64,40.0,12.571
35.043,20.957,0.010569,102.24,40.0,12.571
35.664,17.803,-0.001017,103.85,40.0,12.571
36.596,11.844,0.010569,105.45,40.0,12.571
36.906,4.8339,0.022156,107.05,40.0,12.571
37.838,0.62783,-0.001017,108.66,40.0,12.571
37.838,-3.9287,-0.001017,110.26,40.0,12.571
38.149,-7.4338,-0.001017,111.86,40.0,12.571
38.77,-8.8358,-0.001017,113.46,40.0,12.571
41.876,-11.64,-0.012604,115.07,40.0,12.571
44.05,-15.145,-0.024191,116.67,40.0,12.571
43.739,-14.093,-0.024191,118.27,40.0,12.571
40.323,-12.341,0.010569,119.87,40.0,12.571
39.701,-10.588,0.010569,121.48,40.0,12.571
36.906,-15.846,0.022156,123.08,40.0,12.571
33.179,-17.248,0.045329,124.68,40.0,12.571
35.664,-10.588,0.045329,126.29,40.0,12.571
36.596,-11.64,0.022156,127.89,40.0,12.571
35.043,-17.949,0.022156,129.49,40.0,12.571
35.664,-24.609,0.022156,131.09,40.0,12.571
32.558,-19.0,0.022156,132.7,40.0,12.571
30.384,-7.4338,-1.067,134.3,40.0,12.571
44.36,-11.289,1.3778,70.188,40.0,13.714
42.497,-14.093,-0.001017,71.791,40.0,13.714
40.012,-16.897,-0.001017,73.393,40.0,13.714
36.906,-17.248,-0.001017,74.996,40.0,13.714
34.111,-16.196,-0.001017,76.599,40.0,13.714
31.937,-14.093,-0.012604,78.202,40.0,13.714
29.763,-10.939,-0.012604,79.805,40.0,13.714
26.968,-7.0833,-0.024191,81.407,40.0,13.714
24.794,-5.6813,-0.035777,83.01,40.0,13.714
24.173,-1.8257,-0.012604,84.613,40.0,13.714
24.173,-0.77419,-0.001017,86.216,40.0,13.714
22.62,0.62783,-0.012604,87.819,40.0,13.714
22.309,6.9369,-0.012604,89.421,40.0,13.714
24.483,12.195,-0.012604,91.024,40.0,13.714
26.036,19.205,-0.012604,92.627,40.0,13.714
28.21,22.009,-0.024191,94.23,40.0,13.714
29.763,20.957,-0.001017,95.833,40.0,13.714
31.005,24.112,0.022156,97.435,40.0,13.714
32.248,22.009,0.033743,99.038,40.0,13.714
32.558,17.803,0.033743,100.64,40.0,13.714
34.111,18.854,0.022156,102.24,40.0,13.714
33.179,18.153,-0.001017,103.85,40.0,13.714
34.111,11.494,0.010569,105.45,40.0,13.714
34.111,4.1329,0.022156,107.05,40.0,13.714
35.043,0.27732,0.010569,108.66,40.0,13.714
35.664,-3.5782,-0.001017,110.26,40.0,13.714
35.664,-6.3823,-0.001017,111.86,40.0,13.714
35.975,-7.4338,-0.001017,113.46,40.0,13.714
37.838,-10.238,-0.012604,115.07,40.0,13.714
38.77,-13.392,-0.012604,116.67,40.0,13.714
38.149,-10.939,-0.012604,118.27,40.0,13.714
32.558,-7.7843,-0.001017,119.87,40.0,13.714
31.005,-6.0318,0.010569,121.48,40.0,13.714
26.036,-10.588,0.010569,123.08,40.0,13.714
21.377,-15.145,0.033743,124.68,40.0,13.714
23.862,-10.939,0.045329,126.29,40.0,13.714
27.899,-9.5368,0.022156,127.89,40.0,13.714
29.763,-16.196,0.010569,129.49,40.0,13.714
28.831,-20.403,0.022156,131.09,40.0,13.714
26.347,-15.846,0.010569,132.7,40.0,13.714
24.173,-7.7843,-1.1713,134.3,40.0,13.714
36.596,-9.5368,1.4705,70.188,40.0,14.857
34.732,-11.289,-0.001017,71.791,40.0,14.857
32.248,-13.743,-0.001017,73.393,40.0,14.857
30.074,-14.093,-0.001017,74.996,40.0,14.857
27.278,-12.691,-0.012604,76.599,40.0,14.857
24.483,-8.8358,-0.012604,78.202,40.0,14.857
22.93,-5.3308,-0.012604,79.805,40.0,14.857
21.377,-1.4752,-0.024191,81.407,40.0,14.857
20.135,0.27732,-0.024191,83.01,40.0,14.857
18.582,0.27732,-0.012604,84.613,40.0,14.857
17.029,2.0299,-0.012604,86.216,40.0,14.857
16.408,2.3804,-0.012604,87.819,40.0,14.857
16.719,3.7824,-0.001017,89.421,40.0,14.857
19.203,10.442,-0.012604,91.024,40.0,14.857
21.067,21.308,-0.024191,92.627,40.0,14.857
22.309,24.112,-0.035777,94.23,40.0,14.857
23.241,19.555,-0.001017,95.833,40.0,14.857
24.794,19.555,0.022156,97.435,40.0,14.857
25.104,17.452,0.033743,99.038,40.0,14.857
26.036,12.896,0.022156,100.64,40.0,14.857
28.831,15.7,0.010569,102.24,40.0,14.857
27.278,16.05,-0.001017,103.85,40.0,14.857
28.831,9.741,0.010569,105.45,40.0,14.857
28.831,3.0814,0.010569,107.05,40.0,14.857
30.074,-0.77419,0.010569,108.66,40.0,14.857
29.763,-3.5782,-0.001017,110.26,40.0,14.857
28.831,-5.6813,-0.001017,111.86,40.0,14.857
28.521,-5.6813,-0.001017,113.46,40.0,14.857
30.695,-7.4338,-0.012604,115.07,40.0,14.857
32.248,-10.238,-0.012604,116.67,40.0,14.857
32.248,-8.1348,-0.012604,118.27,40.0,14.857
28.521,-4.9803,-0.012604,119.87,40.0,14.857
26.968,-3.5782,-0.001017,121.48,40.0,14.857
22.309,-9.1863,-0.001017,123.08,40.0,14.857
17.961,-14.093,0.010569,124.68,40.0,14.857
18.893,-7.7843,0.033743,126.29,40.0,14.857
23.862,-6.3823,0.010569,127.89,40.0,14.857
26.347,-13.743,-0.001017,129.49,40.0,14.857
24.483,-17.949,-0.001017,131.09,40.0,14.857
21.377,-14.794,-0.001017,132.7,40.0,14.857
19.203,-8.4853,-1.2292,134.3,40.0,14.857
28.831,-7.4338,1.5516,70.188,40.0,16.0
27.278,-8.8358,-0.012604,71.791,40.0,16.0
25.104,-9.8873,-0.001017,73.393,40.0,16.0
22.62,-10.588,-0.012604,74.996,40.0,16.0
20.446,-8.8358,-0.012604,76.599,40.0,16.0
17.34,-3.9287,-0.012604,78.202,40.0,16.0
16.408,0.27732,-0.012604,79.805,40.0,16.0
15.476,4.1329,-0.024191,81.407,40.0,16.0
15.166,7.9885,-0.012604,83.01,40.0,16.0
11.439,3.0814,-0.012604,84.613,40.0,16.0
8.333,6.2359,-0.012604,86.216,40.0,16.0
8.333,5.5349,-0.012604,87.819,40.0,16.0
8.6436,0.62783,-0.001017,89.421,40.0,16.0
11.439,8.339,-0.024191,91.024,40.0,16.0
14.855,25.864,-0.035777,92.627,40.0,16.0
15.166,27.967,-0.047364,94.23,40.0,16.0
16.719,19.555,-0.001017,95.833,40.0,16.0
17.34,16.05,0.022156,97.435,40.0,16.0
16.719,12.545,0.022156,99.038,40.0,16.0
17.029,7.9885,-0.012604,100.64,40.0,16.0
21.377,11.844,-0.001017,102.24,40.0,16.0
20.135,12.545,-0.001017,103.85,40.0,16.0
22.93,7.2874,-0.001017,105.45,40.0,16.0
22.62,2.3804,-0.001017,107.05,40.0,16.0
23.862,-1.8257,-0.001017,108.66,40.0,16.0
22.309,-3.5782,-0.001017,110.26,40.0,16.0
20.446,-4.6298,-0.001017,111.86,40.0,16.0
18.893,-3.9287,-0.012604,113.46,40.0,16.0
22.309,-3.9287,-0.012604,115.07,40.0,16.0
24.794,-7.0833,-0.012604,116.67,40.0,16.0
26.036,-5.6813,-0.012604,118.27,40.0,16.0
24.794,-1.8257,-0.024191,119.87,40.0,16.0
24.794,-1.4752,-0.024191,121.48,40.0,16.0
21.067,-8.8358,-0.024191,123.08,40.0,16.0
16.719,-13.042,-0.012604,124.68,40.0,16.0
16.097,-3.9287,0.010569,126.29,40.0,16.0
21.067,-2.1762,-0.001017,127.89,40.0,16.0
23.241,-10.588,-0.012604,129.49,40.0,16.0
20.446,-15.495,-0.012604,131.09,40.0,16.0
17.029,-14.444,-0.024191,132.7,40.0,16.0
15.166,-9.5368,-1.264,134.3,40.0,16.0
3.3637,-0.77419,-0.001017,70.188,41.25,-0.002
4.2955,-0.77419,-0.001017,71.791,41.25,-0.002
3.3637,-1.4752,-0.001017,73.393,41.25,-0.002
2.1214,-0.77419,-0.001017,74.996,41.25,-0.002
-0.36322,-0.77419,-0.001017,76.599,41.25,-0.002
-0.36322,-0.42369,-0.001017,78.202,41.25,-0.002
0.25794,0.97833,-0.001017,79.805,41.25,-0.002
2.7426,1.3288,-0.001017,81.407,41.25,-0.002
2.7426,2.0299,-0.001017,83.01,41.25,-0.002
3.6743,2.3804,-0.001017,84.613,41.25,-0.002
3.0531,-0.073182,-0.001017,86.216,41.25,-0.002
4.9166,-2.5267,-0.001017,87.819,41.25,-0.002
5.5378,-1.8257,-0.001017,89.421,41.25,-0.002
5.5378,-4.9803,-0.001017,91.024,41.25,-0.002
3.0531,-6.0318,-0.001017,92.627,41.25,-0.002
3.3637,6.5864,-0.001017,94.23,41.25,-0.002
3.3637,7.9885,-0.001017,95.833,41.25,-0.002
-0.36322,4.4834,-0.001017,97.435,41.25,-0.002
1.5003,5.5349,-0.001017,99.038,41.25,-0.002
-0.36322,4.1329,-0.001017,100.64,41.25,-0.002
0.56851,3.7824,-0.001017,102.24,41.25,-0.002
1.5003,5.1844,-0.001017,103.85,41.25,-0.002
2.432,6.2359,-0.001017,105.45,41.25,-0.002
1.5003,7.9885,-0.001017,107.05,41.25,-0.002
0.56851,6.9369,-0.001017,108.66,41.25,-0.002
2.7426,7.2874,-0.001017,110.26,41.25,-0.002
3.0531,4.8339,-0.001017,111.86,41.25,-0.002
3.0531,3.4319,-0.001017,113.46,41.25,-0.002
4.2955,4.8339,-0.001017,115.07,41.25,-0.002
2.1214,4.1329,-0.001017,116.67,41.25,-0.002
2.1214,2.0299,-0.001017,118.27,41.25,-0.002
3.0531,0.27732,-0.001017,119.87,41.25,-0.002
5.5378,-1.1247,-0.001017,121.48,41.25,-0.002
7.4013,-2.1762,-0.001017,123.08,41.25,-0.002
8.333,-4.2793,-0.001017,124.68,41.25,-0.002
11.439,-4.9803,-0.001017,126.29,41.25,-0.002
14.545,-4.9803,-0.001017,127.89,41.25,-0.002
14.545,-5.3308,-0.001017,129.49,41.25,-0.002
12.681,-5.3308,-0.001017,131.09,41.25,-0.002
9.5753,-3.5782,-0.001017,132.7,41.25,-0.002
6.4695,-4.2793,-0.001017,134.3,41.25,-0.002
18.272,-1.8257,-0.17482,70.188,41.25,1.141
17.029,-0.073181,-0.012604,71.791,41.25,1.141
14.545,-0.073181,0.010569,73.393,41.25,1.141
11.439,0.62783,0.010569,74.996,41.25,1.141
10.196,5.1844,0.010569,76.599,41.25,1.141
8.333,4.4834,-0.001017,78.202,41.25,1.141
4.606,1.3288,-0.001017,79.805,41.25,1.141
3.0531,0.97834,-0.012604,81.407,41.25,1.141
2.7426,2.0299,-0.001017,83.01,41.25,1.141
3.6743,2.3804,-0.001017,84.613,41.25,1.141
3.0531,-0.073181,-0.001017,86.216,41.25,1.141
4.9166,-2.5267,-0.001017,87.819,41.25,1.141
5.5378,-1.8257,-0.001017,89.421,41.25,1.141
5.5378,-4.9803,-0.001017,91.024,41.25,1.141
3.0531,-6.0318,-0.001017,92.627,41.25,1.141
3.3637,6.5864,-0.001017,94.23,41.25,1.141
3.3637,7.9885,-0.001017,95.833,41.25,1.141
-0.36322,4.4834,-0.001017,97.435,41.25,1.141
1.5003,5.5349,-0.001017,99.038,41.25,1.141
-0.36322,4.1329,-0.001017,100.64,41.25,1.141
0.56851,3.7824,-0.001017,102.24,41.25,1.141
2.432,7.2874,-0.012604,103.85,41.25,1.141
4.2955,9.04,-0.001017,105.45,41.25,1.141
3.3637,6.5864,-0.001017,107.05,41.25,1.141
4.606,12.195,-0.001017,108.66,41.25,1.141
5.5378,10.442,-0.001017,110.26,41.25,1.141
6.7801,9.04,-0.001017,111.86,41.25,1.141
6.1589,10.792,-0.012604,113.46,41.25,1.141
7.4013,8.339,-0.001017,115.07,41.25,1.141
7.0907,2.0299,-0.001017,116.67,41.25,1.141
8.9541,-0.42369,-0.012604,118.27,41.25,1.141
10.818,-1.8257,-0.001017,119.87,41.25,1.141
12.681,-2.1762,-0.001017,121.48,41.25,1.141
14.234,-7.4338,-0.001017,123.08,41.25,1.141
13.923,-9.5368,-0.012604,124.68,41.25,1.141
16.719,-8.8358,-0.047364,126.29,41.25,1.141
21.067,-8.8358,-0.035777,127.89,41.25,1.141
22.62,-9.1863,-0.012604,129.49,41.25,1.141
19.824,-8.8358,0.022156,131.09,41.25,1.141
16.097,-4.6298,0.045329,132.7,41.25,1.141
13.302,-5.6813,0.091676,134.3,41.25,1.141
27.899,-3.2277,-0.23275,70.188,41.25,2.284
26.657,-0.42369,-0.012604,71.791,41.25,2.284
23.862,2.7309,0.022156,73.393,41.25,2.284
19.203,6.2359,0.022156,74.996,41.25,2.284
14.545,7.9885,0.010569,76.599,41.25,2.284
11.439,7.9885,-0.001017,78.202,41.25,2.284
8.0224,6.2359,0.010569,79.805,41.25,2.284
6.1589,4.8339,-0.035777,81.407,41.25,2.284
5.5378,4.4834,-0.012604,83.01,41.25,2.284
6.1589,3.4319,-0.001017,84.613,41.25,2.284
4.9166,0.27732,0.010569,86.216,41.25,2.284
6.4695,-1.1247,0.010569,87.819,41.25,2.284
8.0224,-1.8257,0.022156,89.421,41.25,2.284
8.0224,-4.2793,0.033743,91.024,41.25,2.284
3.6743,-0.77419,0.010569,92.627,41.25,2.284
4.2955,7.9885,-0.001017,94.23,41.25,2.284
3.3637,8.6895,-0.001017,95.833,41.25,2.284
-0.36322,4.4834,-0.001017,97.435,41.25,2.284
2.7426,7.6379,-0.001017,99.038,41.25,2.284
3.3637,11.143,0.010569,100.64,41.25,2.284
5.2272,13.246,-0.001017,102.24,41.25,2.284
5.2272,15.7,-0.024191,103.85,41.25,2.284
7.4013,16.751,0.033743,105.45,41.25,2.284
8.0224,15.349,-0.001017,107.05,41.25,2.284
9.2647,14.298,0.022156,108.66,41.25,2.284
10.196,13.246,-0.012604,110.26,41.25,2.284
11.439,11.143,-0.012604,111.86,41.25,2.284
12.371,11.143,-0.035777,113.46,41.25,2.284
9.5753,11.844,0.033743,115.07,41.25,2.284
9.5753,7.6379,0.045329,116.67,41.25,2.284
11.439,0.97834,-0.001017,118.27,41.25,2.284
13.302,-7.4338,-0.012604,119.87,41.25,2.284
17.961,-13.042,-0.024191,121.48,41.25,2.284
21.377,-16.897,-0.001017,123.08,41.25,2.284
22.62,-20.403,-0.012604,124.68,41.25,2.284
24.483,-19.351,-0.082124,126.29,41.25,2.284
28.521,-17.598,-0.058951,127.89,41.25,2.284
29.763,-18.299,-0.024191,129.49,41.25,2.284
25.104,-16.547,0.056916,131.09,41.25,2.284
20.756,-9.5368,0.080089,132.7,41.25,2.284
18.582,-4.6298,0.10326,134.3,41.25,2.284
34.422,-6.3823,-0.25592,70.188,41.25,3.427
33.179,-3.9287,-0.012604,71.791,41.25,3.427
30.074,-0.77419,0.033743,73.393,41.25,3.427
25.104,1.6793,0.045329,74.996,41.25,3.427
18.893,4.8339,0.022156,76.599,41.25,3.427
13.923,7.9885,0.010569,78.202,41.25,3.427
10.196,7.9885,0.022156,79.805,41.25,3.427
7.0907,6.2359,-0.035777,81.407,41.25,3.427
5.5378,4.8339,-0.001017,83.01,41.25,3.427
6.4695,3.7824,0.010569,84.613,41.25,3.427
6.1589,1.3288,0.045329,86.216,41.25,3.427
8.333,0.97834,0.033743,87.819,41.25,3.427
8.9541,-0.073181,0.045329,89.421,41.25,3.427
8.333,3.7824,0.080089,91.024,41.25,3.427
8.0224,16.05,0.045329,92.627,41.25,3.427
8.333,14.999,-0.012604,94.23,41.25,3.427
3.0531,9.04,0.022156,95.833,41.25,3.427
6.7801,11.494,0.010569,97.435,41.25,3.427
9.2647,13.246,0.033743,99.038,41.25,3.427
10.507,16.05,0.056916,100.64,41.25,3.427
10.818,16.05,0.022156,102.24,41.25,3.427
10.196,16.401,-0.012604,103.85,41.25,3.427
11.439,13.947,0.045329,105.45,41.25,3.427
12.371,12.896,0.010569,107.05,41.25,3.427
13.923,11.494,0.033743,108.66,41.25,3.427
14.855,9.741,0.010569,110.26,41.25,3.427
14.855,6.2359,-0.001017,111.86,41.25,3.427
16.097,4.8339,-0.024191,113.46,41.25,3.427
14.855,4.1329,0.056916,115.07,41.25,3.427
13.302,2.3804,0.080089,116.67,41.25,3.427
12.371,-1.4752,0.022156,118.27,41.25,3.427
13.302,-8.4853,-0.001017,119.87,41.25,3.427
20.135,-16.897,-0.035777,121.48,41.25,3.427
25.104,-20.403,0.010569,123.08,41.25,3.427
26.657,-23.557,-0.001017,124.68,41.25,3.427
28.521,-21.104,-0.093711,126.29,41.25,3.427
31.005,-17.248,-0.070537,127.89,41.25,3.427
32.558,-19.351,-0.035777,129.49,41.25,3.427
28.521,-19.351,0.056916,131.09,41.25,3.427
24.173,-11.64,0.091676,132.7,41.25,3.427
21.377,-4.9803,0.091676,134.3,41.25,3.427
41.876,-10.238,-0.23275,70.188,41.25,4.57
42.186,-10.939,-0.012604,71.791,41.25,4.57
39.08,-8.8358,0.033743,73.393,41.25,4.57
34.732,-7.7843,0.045329,74.996,41.25,4.57
26.657,-1.1247,0.033743,76.599,41.25,4.57
17.34,6.9369,0.033743,78.202,41.25,4.57
12.681,7.6379,0.045329,79.805,41.25,4.57
9.2647,6.9369,-0.024191,81.407,41.25,4.57
7.4013,5.1844,0.010569,83.01,41.25,4.57
7.4013,3.7824,0.022156,84.613,41.25,4.57
8.0224,2.3804,0.056916,86.216,41.25,4.57
9.5753,2.3804,0.033743,87.819,41.25,4.57
9.5753,5.1844,0.080089,89.421,41.25,4.57
10.196,20.607,0.091676,91.024,41.25,4.57
10.196,24.112,0.056916,92.627,41.25,4.57
8.9541,18.153,0.022156,94.23,41.25,4.57
10.818,17.102,0.045329,95.833,41.25,4.57
15.166,16.751,-0.012604,97.435,41.25,4.57
16.719,16.401,-0.001017,99.038,41.25,4.57
16.408,15.349,0.080089,100.64,41.25,4.57
15.476,13.947,0.022156,102.24,41.25,4.57
15.166,12.195,-0.001017,103.85,41.25,4.57
14.855,10.793,0.033743,105.45,41.25,4.57
14.855,9.3905,0.022156,107.05,41.25,4.57
16.408,7.9885,0.033743,108.66,41.25,4.57
18.893,4.1329,0.022156,110.26,41.25,4.57
18.893,0.27732,0.010569,111.86,41.25,4.57
19.203,-1.1247,-0.024191,113.46,41.25,4.57
20.446,-1.4752,0.080089,115.07,41.25,4.57
20.135,-1.8257,0.080089,116.67,41.25,4.57
17.34,-4.9803,0.033743,118.27,41.25,4.57
16.408,-11.64,-0.001017,119.87,41.25,4.57
22.309,-19.702,-0.047364,121.48,41.25,4.57
30.074,-21.805,0.010569,123.08,41.25,4.57
32.558,-25.31,0.010569,124.68,41.25,4.57
35.664,-24.609,-0.1053,126.29,41.25,4.57
36.596,-20.052,-0.082124,127.89,41.25,4.57
36.285,-23.908,-0.058951,129.49,41.25,4.57
31.937,-23.557,0.045329,131.09,41.25,4.57
28.21,-14.444,0.10326,132.7,41.25,4.57
25.725,-5.3308,0.045329,134.3,41.25,4.57
48.087,-11.64,-0.14006,70.188,41.25,5.713
48.708,-13.392,-0.012604,71.791,41.25,5.713
45.602,-11.289,0.033743,73.393,41.25,5.713
41.876,-12.341,0.045329,74.996,41.25,5.713
34.732,-13.392,0.022156,76.599,41.25,5.713
27.278,-10.238,0.033743,78.202,41.25,5.713
21.067,-4.2793,0.033743,79.805,41.25,5.713
13.923,4.1329,-0.001017,81.407,41.25,5.713
10.818,4.4834,0.010569,83.01,41.25,5.713
9.5753,4.1329,0.010569,84.613,41.25,5.713
10.507,4.1329,0.033743,86.216,41.25,5.713
11.128,7.2874,0.022156,87.819,41.25,5.713
10.507,16.401,0.045329,89.421,41.25,5.713
11.128,29.72,0.080089,91.024,41.25,5.713
10.507,28.318,0.033743,92.627,41.25,5.713
14.234,24.813,0.022156,94.23,41.25,5.713
18.582,22.71,0.022156,95.833,41.25,5.713
22.309,19.555,-0.024191,97.435,41.25,5.713
21.067,17.452,-0.012604,99.038,41.25,5.713
19.203,15.7,0.056916,100.64,41.25,5.713
17.961,12.896,0.010569,102.24,41.25,5.713
17.961,9.04,-0.012604,103.85,41.25,5.713
17.961,6.9369,0.022156,105.45,41.25,5.713
17.029,5.1844,-0.001017,107.05,41.25,5.713
17.34,4.8339,0.022156,108.66,41.25,5.713
19.824,0.97834,0.010569,110.26,41.25,5.713
20.756,-4.2793,0.010569,111.86,41.25,5.713
22.309,-6.3823,-0.024191,113.46,41.25,5.713
23.862,-6.7328,0.056916,115.07,41.25,5.713
24.483,-7.4338,0.080089,116.67,41.25,5.713
23.241,-10.238,0.033743,118.27,41.25,5.713
23.862,-16.897,-0.012604,119.87,41.25,5.713
28.21,-23.207,-0.047364,121.48,41.25,5.713
35.043,-24.609,0.010569,123.08,41.25,5.713
37.838,-26.712,0.022156,124.68,41.25,5.713
39.08,-24.959,-0.082124,126.29,41.25,5.713
40.012,-20.403,-0.070537,127.89,41.25,5.713
39.701,-23.557,-0.047364,129.49,41.25,5.713
32.248,-26.361,0.045329,131.09,41.25,5.713
27.899,-21.104,0.091676,132.7,41.25,5.713
27.278,-9.5368,-0.035777,134.3,41.25,5.713
53.678,-13.392,-0.001017,70.188,41.25,6.856
54.299,-15.495,-0.012604,71.791,41.25,6.856
51.814,-14.093,0.022156,73.393,41.25,6.856
48.087,-15.846,0.045329,74.996,41.25,6.856
42.186,-21.104,0.022156,76.599,41.25,6.856
35.043,-21.104,0.033743,78.202,41.25,6.856
28.831,-16.196,0.022156,79.805,41.25,6.856
21.067,-8.4853,-0.001017,81.407,41.25,6.856
16.408,-2.5267,0.010569,83.01,41.25,6.856
13.302,3.0814,0.010569,84.613,41.25,6.856
12.992,8.6895,0.033743,86.216,41.25,6.856
12.371,16.401,0.022156,87.819,41.25,6.856
9.5753,25.864,0.022156,89.421,41.25,6.856
11.439,33.926,0.056916,91.024,41.25,6.856
13.923,32.874,0.022156,92.627,41.25,6.856
19.203,29.369,0.010569,94.23,41.25,6.856
22.93,26.215,0.022156,95.833,41.25,6.856
25.104,23.06,-0.024191,97.435,41.25,6.856
22.93,20.607,-0.001017,99.038,41.25,6.856
21.067,17.452,0.056916,100.64,41.25,6.856
20.446,12.896,0.010569,102.24,41.25,6.856
20.756,8.6895,-0.012604,103.85,41.25,6.856
21.067,6.2359,0.022156,105.45,41.25,6.856
19.824,3.7824,-0.012604,107.05,41.25,6.856
19.824,3.0814,-0.001017,108.66,41.25,6.856
20.756,-0.77419,-0.001017,110.26,41.25,6.856
21.377,-7.0833,-0.001017,111.86,41.25,6.856
23.862,-9.5368,-0.035777,113.46,41.25,6.856
26.347,-10.238,0.045329,115.07,41.25,6.856
28.21,-11.289,0.080089,116.67,41.25,6.856
28.21,-13.743,0.022156,118.27,41.25,6.856
28.831,-19.351,-0.024191,119.87,41.25,6.856
32.558,-24.609,-0.058951,121.48,41.25,6.856
38.77,-25.31,-0.001017,123.08,41.25,6.856
41.565,-26.361,0.022156,124.68,41.25,6.856
41.565,-23.908,-0.058951,126.29,41.25,6.856
42.497,-18.65,-0.047364,127.89,41.25,6.856
42.186,-22.506,-0.024191,129.49,41.25,6.856
35.975,-28.114,0.045329,131.09,41.25,6.856
30.384,-23.557,0.091676,132.7,41.25,6.856
29.142,-10.939,-0.14006,134.3,41.25,6.856
58.026,-14.444,0.18437,70.188,41.25,7.999
59.268,-17.248,-0.012604,71.791,41.25,7.999
56.473,-15.846,0.022156,73.393,41.25,7.999
52.746,-18.65,0.033743,74.996,41.25,7.999
47.466,-25.66,0.022156,76.599,41.25,7.999
41.565,-27.413,0.022156,78.202,41.25,7.999
34.732,-25.66,-0.001017,79.805,41.25,7.999
